source,target
/shows/culture-matters-put-people-at-the-heart-of-security-jinan-budge-rsa21-1,https://www.scmagazine.com/podcast-segment/culture-matters-put-people-at-the-heart-of-security-jinan-budge-rsa21-1
/shows/third-party-software-risk-on-the-web-aanand-krishnan-asw-151,https://www.scmagazine.com/podcast-segment/third-party-software-risk-on-the-web-aanand-krishnan-asw-151
/shows/just-fix-it-5-critical-elements-to-protect-the-right-assets-roland-cloutier-csp-17,https://www.scmagazine.com/podcast-segment/just-fix-it-5-critical-elements-to-protect-the-right-assets-roland-cloutier-csp-17
/shows/cncf-supply-chain-frag-attacks-securing-webhooks-complexity-vs-security-asw-151,https://www.scmagazine.com/podcast-segment/cncf-supply-chain-frag-attacks-securing-webhooks-complexity-vs-security-asw-151
/shows/behind-the-scenes-of-the-cyber-fight-derek-manky-michael-daniel-rsa21-2,https://www.scmagazine.com/podcast-segment/behind-the-scenes-of-the-cyber-fight-derek-manky-michael-daniel-rsa21-2
/shows/adapt-to-the-new-unstable-normal-how-to-secure-the-roaring-2020s-laura-koetzle-rsa21-2,https://www.scmagazine.com/podcast-segment/adapt-to-the-new-unstable-normal-how-to-secure-the-roaring-2020s-laura-koetzle-rsa21-2
/shows/why-you-should-challenge-shift-left-testing-rickard-carlsson-rsa21-2,https://www.scmagazine.com/podcast-segment/why-you-should-challenge-shift-left-testing-rickard-carlsson-rsa21-2
/shows/a-new-perspective-on-cloud-security-resilience-ganesh-pai-rsa21-2,https://www.scmagazine.com/podcast-segment/a-new-perspective-on-cloud-security-resilience-ganesh-pai-rsa21-2
/shows/security-shouldnt-be-a-secret-why-transparency-matters-wayne-haber-rsa21-2,https://www.scmagazine.com/podcast-segment/security-shouldnt-be-a-secret-why-transparency-matters-wayne-haber-rsa21-2
/shows/application-security-trends-in-2021-frank-catucci-rsa21-2,https://www.scmagazine.com/podcast-segment/application-security-trends-in-2021-frank-catucci-rsa21-2
/shows/how-does-the-cyber-risk-ratings-platform-market-need-to-evolve-paul-mckay-rsa21-2,https://www.scmagazine.com/podcast-segment/how-does-the-cyber-risk-ratings-platform-market-need-to-evolve-paul-mckay-rsa21-2
/shows/the-convergence-of-security-and-privacy-on-the-web-deepika-gajaria-rsa21-2,https://www.scmagazine.com/podcast-segment/the-convergence-of-security-and-privacy-on-the-web-deepika-gajaria-rsa21-2
/shows/451-research-overall-security-industry-trends-scott-crawford-rsa21-2,https://www.scmagazine.com/podcast-segment/451-research-overall-security-industry-trends-scott-crawford-rsa21-2
/shows/unified-bcdr-why-backup-alone-is-no-longer-enough-joseph-noonan-bsw-217,https://www.scmagazine.com/podcast-segment/unified-bcdr-why-backup-alone-is-no-longer-enough-joseph-noonan-bsw-217
/shows/building-a-unified-security-fabric-johnathan-nguyen-duy-bsw-217,https://www.scmagazine.com/podcast-segment/building-a-unified-security-fabric-johnathan-nguyen-duy-bsw-217
/shows/all-our-devices-arent-belong-2-us-scott-scheferman-rsa21-3,https://www.scmagazine.com/podcast-segment/all-our-devices-arent-belong-2-us-scott-scheferman-rsa21-3
/shows/zero-trust-beyond-the-buzzword-steve-turner-rsa21-3,https://www.scmagazine.com/podcast-segment/zero-trust-beyond-the-buzzword-steve-turner-rsa21-3
/shows/malware-labs-the-key-to-the-next-generation-of-threat-hunting-mario-vuksan-rsa21-3,https://www.scmagazine.com/podcast-segment/malware-labs-the-key-to-the-next-generation-of-threat-hunting-mario-vuksan-rsa21-3
/shows/third-party-risk-supply-chain-risk-alla-valente-rsa21-3,https://www.scmagazine.com/podcast-segment/third-party-risk-supply-chain-risk-alla-valente-rsa21-3
/shows/dont-fall-into-the-covid-19-trap-prioritize-your-web-app-security-mark-ralls-rsa21-3,https://www.scmagazine.com/podcast-segment/dont-fall-into-the-covid-19-trap-prioritize-your-web-app-security-mark-ralls-rsa21-3
/shows/identity-management-as-a-foundation-for-future-proofing-your-security-john-masserini-esw-228,https://www.scmagazine.com/podcast-segment/identity-management-as-a-foundation-for-future-proofing-your-security-john-masserini-esw-228
/shows/all-the-news-from-rsa-conference-2021-esw-228,https://www.scmagazine.com/podcast-segment/all-the-news-from-rsa-conference-2021-esw-228
/shows/building-a-response-strategy-to-advanced-threats-mark-bowling-esw-228,https://www.scmagazine.com/podcast-segment/building-a-response-strategy-to-advanced-threats-mark-bowling-esw-228
/shows/metrics-training-culture-why-your-phishing-program-isnt-working-drew-rose-rsa21-4,https://www.scmagazine.com/podcast-segment/metrics-training-culture-why-your-phishing-program-isnt-working-drew-rose-rsa21-4
/shows/cyber-supply-chain-risk-management-alyssa-feola-rsa21-4,https://www.scmagazine.com/podcast-segment/cyber-supply-chain-risk-management-alyssa-feola-rsa21-4
/shows/tech-consolidation-and-the-final-acts-of-once-vital-point-solutions-jess-burn-rsa21-4,https://www.scmagazine.com/podcast-segment/tech-consolidation-and-the-final-acts-of-once-vital-point-solutions-jess-burn-rsa21-4
/shows/recent-attacks-against-software-integrity-ed-skoudis-rsa21-4,https://www.scmagazine.com/podcast-segment/recent-attacks-against-software-integrity-ed-skoudis-rsa21-4
/shows/how-to-build-and-maintain-a-resilient-web-app-security-program-kevin-gallagher-rsa21-4,https://www.scmagazine.com/podcast-segment/how-to-build-and-maintain-a-resilient-web-app-security-program-kevin-gallagher-rsa21-4
/shows/unplugging-the-internet-bombing-hackers-cyber-ntsb-best-practices-psw-695,https://www.scmagazine.com/podcast-segment/unplugging-the-internet-bombing-hackers-cyber-ntsb-best-practices-psw-695
/shows/21-nails-behind-the-scenes-discussion-of-qualys-exim-vulnerability-discovery-wheel-psw-695,https://www.scmagazine.com/podcast-segment/21-nails-behind-the-scenes-discussion-of-qualys-exim-vulnerability-discovery-wheel-psw-695
/shows/five-by-five-why-the-cyber-defense-matrix-gets-great-reception-psw-695,https://www.scmagazine.com/podcast-segment/five-by-five-why-the-cyber-defense-matrix-gets-great-reception-psw-695
/shows/bringing-appsec-to-a-modern-ci-pipeline-manish-gupta-asw-152,https://www.scmagazine.com/podcast-segment/bringing-appsec-to-a-modern-ci-pipeline-manish-gupta-asw-152
/shows/iis-bug-browsers-androids-supply-chains-oh-my-asw-152,https://www.scmagazine.com/podcast-segment/iis-bug-browsers-androids-supply-chains-oh-my-asw-152
/shows/cisos-cross-the-bridge-to-the-cloud-jim-reavis-csp-18,https://www.scmagazine.com/podcast-segment/cisos-cross-the-bridge-to-the-cloud-jim-reavis-csp-18
/shows/simplify-accelerate-patch-management-chris-hallenbeck-bsw-218,https://www.scmagazine.com/podcast-segment/simplify-accelerate-patch-management-chris-hallenbeck-bsw-218
/shows/cisos-struggle-to-cope-cybersecurity-metrics-security-by-design-bsw-218,https://www.scmagazine.com/podcast-segment/cisos-struggle-to-cope-cybersecurity-metrics-security-by-design-bsw-218
/shows/sbom-part-1-allan-friedman-scw-74,https://www.scmagazine.com/podcast-segment/sbom-part-1-allan-friedman-scw-74
/shows/sbom-part-2-allan-friedman-scw-74,https://www.scmagazine.com/podcast-segment/sbom-part-2-allan-friedman-scw-74
/shows/darkside-court-trendmicro-lessons-learned-from-supply-chain-attacks-swn-123,https://www.scmagazine.com/podcast-segment/darkside-court-trendmicro-lessons-learned-from-supply-chain-attacks-swn-123
/shows/down-with-siem-long-live-soar-nathan-hunstad-esw-229,https://www.scmagazine.com/podcast-segment/down-with-siem-long-live-soar-nathan-hunstad-esw-229
/shows/aws-lambda-new-features-servicenow-integration-zscaler-acquires-smokescreen-esw-229,https://www.scmagazine.com/podcast-segment/aws-lambda-new-features-servicenow-integration-zscaler-acquires-smokescreen-esw-229
/shows/metrics-training-culture-cloud-security-resilience-drew-rose-ganesh-pai-esw-229,https://www.scmagazine.com/podcast-segment/metrics-training-culture-cloud-security-resilience-drew-rose-ganesh-pai-esw-229
/shows/polaritys-power-up-sessions-add-an-ability-in-15-minutes-paul-battista-psw-696,https://www.scmagazine.com/podcast-segment/polaritys-power-up-sessions-add-an-ability-in-15-minutes-paul-battista-psw-696
/shows/cybersecurity-canon-rick-howard-psw-696,https://www.scmagazine.com/podcast-segment/cybersecurity-canon-rick-howard-psw-696
/shows/m1-chip-flaw-boeing-747-hacking-dont-blame-the-intern-john-deere-psw-696,https://www.scmagazine.com/podcast-segment/m1-chip-flaw-boeing-747-hacking-dont-blame-the-intern-john-deere-psw-696
/shows/nobelium-bezos-apple-vulns-sonicwall-patches-vmware-rcm-swn-124,https://www.scmagazine.com/podcast-segment/nobelium-bezos-apple-vulns-sonicwall-patches-vmware-rcm-swn-124
/shows/no-insider-cybersecurity-risk-guess-again-dawn-cappelli-csp-19,https://www.scmagazine.com/podcast-segment/no-insider-cybersecurity-risk-guess-again-dawn-cappelli-csp-19
/shows/attack-surface-discovery-and-enumeration-dan-tentler-psw-697,https://www.scmagazine.com/podcast-segment/attack-surface-discovery-and-enumeration-dan-tentler-psw-697
/shows/digital-transformations-impact-on-it-asset-visibility-sumedh-thakar-psw-697,https://www.scmagazine.com/podcast-segment/digital-transformations-impact-on-it-asset-visibility-sumedh-thakar-psw-697
/shows/cfaa-ruling-amazon-sidewalk-agile-security-testing-wordpress-plugins-psw-697,https://www.scmagazine.com/podcast-segment/cfaa-ruling-amazon-sidewalk-agile-security-testing-wordpress-plugins-psw-697
/shows/api-security-understanding-threats-to-better-protect-your-organization-daniel-hampton-asw-153,https://www.scmagazine.com/podcast-segment/api-security-understanding-threats-to-better-protect-your-organization-daniel-hampton-asw-153
/shows/http-goes-quic-security-humans-amazon-sidewalk-privacy-product-abuse-asw-153,https://www.scmagazine.com/podcast-segment/http-goes-quic-security-humans-amazon-sidewalk-privacy-product-abuse-asw-153
/shows/optimize-buying-criteria-to-ensure-success-of-your-new-security-tools-travis-isaacson-bsw-219,https://www.scmagazine.com/podcast-segment/optimize-buying-criteria-to-ensure-success-of-your-new-security-tools-travis-isaacson-bsw-219
/shows/so-you-want-to-be-a-cyber-spy-ira-winkler-csp-20,https://www.scmagazine.com/podcast-segment/so-you-want-to-be-a-cyber-spy-ira-winkler-csp-20
/shows/3-ways-4-measures-5-approaches-5-myths-17-questions-bsw-219,https://www.scmagazine.com/podcast-segment/3-ways-4-measures-5-approaches-5-myths-17-questions-bsw-219
/shows/cmmc-program-and-the-dib-preparation-part-1-doug-landoll-scw-75,https://www.scmagazine.com/podcast-segment/cmmc-program-and-the-dib-preparation-part-1-doug-landoll-scw-75
/shows/cmmc-program-and-the-dib-preparation-part-2-doug-landoll-scw-75,https://www.scmagazine.com/podcast-segment/cmmc-program-and-the-dib-preparation-part-2-doug-landoll-scw-75
/shows/new-siloscape-malware-amazon-sidewalk-darkside-crypto-repo-internet-outages-swn-125,https://www.scmagazine.com/podcast-segment/new-siloscape-malware-amazon-sidewalk-darkside-crypto-repo-internet-outages-swn-125
/shows/redefining-saas-security-so-soc-ir-teams-arent-in-the-dark-stephen-newman-esw-230,https://www.scmagazine.com/podcast-segment/redefining-saas-security-so-soc-ir-teams-arent-in-the-dark-stephen-newman-esw-230
/shows/fireeye-fire-sale-panaseer-security-guidance-infoblox-3-0-esw-230,https://www.scmagazine.com/podcast-segment/fireeye-fire-sale-panaseer-security-guidance-infoblox-3-0-esw-230
/shows/bts-of-the-cyber-fight-and-building-a-resilient-web-app-security-program-esw-230,https://www.scmagazine.com/podcast-segment/bts-of-the-cyber-fight-and-building-a-resilient-web-app-security-program-esw-230
/shows/openwrt-for-enterprise-and-labs-gene-erik-psw-698,https://www.scmagazine.com/podcast-segment/openwrt-for-enterprise-and-labs-gene-erik-psw-698
/shows/protecting-the-attack-surface-rob-gurzeev-psw-698,https://www.scmagazine.com/podcast-segment/protecting-the-attack-surface-rob-gurzeev-psw-698
/shows/anom-bust-ransomware-solutions-nac-a-pci-deathmatch-psw-698,https://www.scmagazine.com/podcast-segment/anom-bust-ransomware-solutions-nac-a-pci-deathmatch-psw-698
/shows/steam-malware-rce-bug-in-vmware-tiktok-biometrics-kubernetes-backdoors-wrap-up-swn-126,https://www.scmagazine.com/podcast-segment/steam-malware-rce-bug-in-vmware-tiktok-biometrics-kubernetes-backdoors-wrap-up-swn-126
/shows/owasp-samm-software-assurance-maturity-model-sebastian-deleersnyder-asw-154,https://www.scmagazine.com/podcast-segment/owasp-samm-software-assurance-maturity-model-sebastian-deleersnyder-asw-154
/shows/fixing-the-talent-shortage-cybersecurity-talent-initiative-alexander-niejelow-csp-21,https://www.scmagazine.com/podcast-segment/fixing-the-talent-shortage-cybersecurity-talent-initiative-alexander-niejelow-csp-21
/shows/alpaca-ea-breach-sprintf-lives-go-fuzzing-k8s-goat-ot-basics-asw-154,https://www.scmagazine.com/podcast-segment/alpaca-ea-breach-sprintf-lives-go-fuzzing-k8s-goat-ot-basics-asw-154
/shows/securing-user-connections-to-applications-jonny-noble-bsw-220,https://www.scmagazine.com/podcast-segment/securing-user-connections-to-applications-jonny-noble-bsw-220
/shows/cliche-self-help-rockyou2021-productive-procrastinators-attracting-talent-bsw-220,https://www.scmagazine.com/podcast-segment/cliche-self-help-rockyou2021-productive-procrastinators-attracting-talent-bsw-220
/shows/security-training-evangelism-community-building-part-1-danny-akacki-scw-76,https://www.scmagazine.com/podcast-segment/security-training-evangelism-community-building-part-1-danny-akacki-scw-76
/shows/security-training-evangelism-community-building-part-2-danny-akacki-scw-76,https://www.scmagazine.com/podcast-segment/security-training-evangelism-community-building-part-2-danny-akacki-scw-76
/shows/nuclear-rdp-instagram-bugs-cyber-games-risk-in-utilities-crypto-astrology-swn-127,https://www.scmagazine.com/podcast-segment/nuclear-rdp-instagram-bugs-cyber-games-risk-in-utilities-crypto-astrology-swn-127
/shows/open-source-enterprise-communication-security-ian-tien-esw-231,https://www.scmagazine.com/podcast-segment/open-source-enterprise-communication-security-ian-tien-esw-231
/shows/rsa-outseer-elisity-zero-trust-contrast-scan-soar-soup-esw-231,https://www.scmagazine.com/podcast-segment/rsa-outseer-elisity-zero-trust-contrast-scan-soar-soup-esw-231
/shows/tanium-for-incidents-how-the-best-defense-gets-better-part-1-esw-231,https://www.scmagazine.com/podcast-segment/tanium-for-incidents-how-the-best-defense-gets-better-part-1-esw-231
/shows/want-to-elevate-cybersecurity-relationships-matter-mark-weatherford-csp-22,https://www.scmagazine.com/podcast-segment/want-to-elevate-cybersecurity-relationships-matter-mark-weatherford-csp-22
/shows/avoiding-the-silo-bridging-the-divide-between-security-dev-teams-brian-joe-psw-699,https://www.scmagazine.com/podcast-segment/avoiding-the-silo-bridging-the-divide-between-security-dev-teams-brian-joe-psw-699
/shows/eavesdropping-cameras-ransomware-poll-results-windows-11-cvs-records-leak-psw-699,https://www.scmagazine.com/podcast-segment/eavesdropping-cameras-ransomware-poll-results-windows-11-cvs-records-leak-psw-699
/shows/akamai-outages-microsoft-cyber-insurance-pinchy-spider-wrap-up-swn-128,https://www.scmagazine.com/podcast-segment/akamai-outages-microsoft-cyber-insurance-pinchy-spider-wrap-up-swn-128
/shows/web-cache-poisoning-timur-guvenkaya-psw-699,https://www.scmagazine.com/podcast-segment/web-cache-poisoning-timur-guvenkaya-psw-699
/shows/challenges-of-dast-scanners-adoption-by-developers-nuno-loureiro-tiago-mendo-asw-155,https://www.scmagazine.com/podcast-segment/challenges-of-dast-scanners-adoption-by-developers-nuno-loureiro-tiago-mendo-asw-155
/shows/making-the-case-for-supply-chain-behavior-transparency-ben-higgins-ted-driggs-bsw-221,https://www.scmagazine.com/podcast-segment/making-the-case-for-supply-chain-behavior-transparency-ben-higgins-ted-driggs-bsw-221
/shows/cio-succession-hidden-costs-10-leadership-habits-5-key-ingredients-bsw-221,https://www.scmagazine.com/podcast-segment/cio-succession-hidden-costs-10-leadership-habits-5-key-ingredients-bsw-221
/shows/value-importance-of-cybersecurity-certification-for-professionals-part-1-casey-marks-scw-77,https://www.scmagazine.com/podcast-segment/value-importance-of-cybersecurity-certification-for-professionals-part-1-casey-marks-scw-77
/shows/value-importance-of-cybersecurity-certification-for-professionals-part-2-casey-marks-scw-77,https://www.scmagazine.com/podcast-segment/value-importance-of-cybersecurity-certification-for-professionals-part-2-casey-marks-scw-77
/shows/special-guest-host-oddball-malware-iphone-wifi-hacks-russian-vpn-bans-swn-129,https://www.scmagazine.com/podcast-segment/special-guest-host-oddball-malware-iphone-wifi-hacks-russian-vpn-bans-swn-129
/shows/how-criminals-use-cloud-apps-to-inject-chaos-into-work-environments-doni-brass-esw-232,https://www.scmagazine.com/podcast-segment/how-criminals-use-cloud-apps-to-inject-chaos-into-work-environments-doni-brass-esw-232
/shows/how-teams-can-reduce-the-visibility-gap-brendon-macaraeg-esw-232,https://www.scmagazine.com/podcast-segment/how-teams-can-reduce-the-visibility-gap-brendon-macaraeg-esw-232
/shows/sentinelone-ipo-cloudflare-integrations-d3fend-rumble-network-discovery-esw-232,https://www.scmagazine.com/podcast-segment/sentinelone-ipo-cloudflare-integrations-d3fend-rumble-network-discovery-esw-232
/shows/career-pathing-and-advice-from-offensive-security-jim-ogorman-psw-700,https://www.scmagazine.com/podcast-segment/career-pathing-and-advice-from-offensive-security-jim-ogorman-psw-700
/shows/cfaa-recent-us-supreme-court-case-van-buren-v-us-thomas-lonardo-psw-700,https://www.scmagazine.com/podcast-segment/cfaa-recent-us-supreme-court-case-van-buren-v-us-thomas-lonardo-psw-700
/shows/thermostat-hijacking-ma-androids-windows-11-hacking-pelotons-john-mcafee-psw-700,https://www.scmagazine.com/podcast-segment/thermostat-hijacking-ma-androids-windows-11-hacking-pelotons-john-mcafee-psw-700
/shows/john-mcafee-dell-uefi-dark-radiation-zyxel-windows-11-nyc-advisory-wrap-up-swn-130,https://www.scmagazine.com/podcast-segment/john-mcafee-dell-uefi-dark-radiation-zyxel-windows-11-nyc-advisory-wrap-up-swn-130
/shows/scaling-your-application-security-program-clint-gibler-asw-156,https://www.scmagazine.com/podcast-segment/scaling-your-application-security-program-clint-gibler-asw-156
/shows/semgrep-microsoft-signs-with-rootkits-attck-d3fend-injured-android-asw-156,https://www.scmagazine.com/podcast-segment/semgrep-microsoft-signs-with-rootkits-attck-d3fend-injured-android-asw-156
/shows/ciso-business-enablement-getting-to-yes-as-a-ciso-dan-lohrmann-csp-23,https://www.scmagazine.com/podcast-segment/ciso-business-enablement-getting-to-yes-as-a-ciso-dan-lohrmann-csp-23
/shows/the-year-of-hybrid-jim-richberg-bsw-222,https://www.scmagazine.com/podcast-segment/the-year-of-hybrid-jim-richberg-bsw-222
/shows/boardroom-perspectives-greater-business-understanding-preventing-burnout-bsw-222,https://www.scmagazine.com/podcast-segment/boardroom-perspectives-greater-business-understanding-preventing-burnout-bsw-222
/shows/cares-act-fraud-paying-people-fraudsters-part-1-steve-lenderman-scw-78,https://www.scmagazine.com/podcast-segment/cares-act-fraud-paying-people-fraudsters-part-1-steve-lenderman-scw-78
/shows/cares-act-fraud-paying-people-fraudsters-part-2-steve-lenderman-scw-78,https://www.scmagazine.com/podcast-segment/cares-act-fraud-paying-people-fraudsters-part-2-steve-lenderman-scw-78
/shows/returning-guest-host-github-bounties-cisco-binance-banned-wd-hacks-swn-131,https://www.scmagazine.com/podcast-segment/returning-guest-host-github-bounties-cisco-binance-banned-wd-hacks-swn-131
/shows/why-dast-from-project-management-perspective-suha-akyuz-esw-233,https://www.scmagazine.com/podcast-segment/why-dast-from-project-management-perspective-suha-akyuz-esw-233
/shows/noname-security-jfrog-acquires-vdoo-micro-segmentation-aws-buys-wickr-esw-233,https://www.scmagazine.com/podcast-segment/noname-security-jfrog-acquires-vdoo-micro-segmentation-aws-buys-wickr-esw-233
/shows/malware-labs-and-why-you-should-challenge-shift-left-testing-mario-vuksan-rickard-carlsson-esw-233,https://www.scmagazine.com/podcast-segment/malware-labs-and-why-you-should-challenge-shift-left-testing-mario-vuksan-rickard-carlsson-esw-233
/shows/new-security-threats-stemming-from-pii-online-rob-shavell-psw-701,https://www.scmagazine.com/podcast-segment/new-security-threats-stemming-from-pii-online-rob-shavell-psw-701
/shows/the-rise-of-sim-swapping-haseeb-awan-psw-701,https://www.scmagazine.com/podcast-segment/the-rise-of-sim-swapping-haseeb-awan-psw-701
/shows/linkedin-breach-bitcoin-from-banks-printnightmare-nfc-flaws-in-atms-psw-701,https://www.scmagazine.com/podcast-segment/linkedin-breach-bitcoin-from-banks-printnightmare-nfc-flaws-in-atms-psw-701
/shows/printnightmare-linkedin-leaks-cyber-legislation-beer-bots-wrap-up-swn-132,https://www.scmagazine.com/podcast-segment/printnightmare-linkedin-leaks-cyber-legislation-beer-bots-wrap-up-swn-132
/shows/cisos-always-be-a-student-always-be-learning-phil-attfield-csp-24,https://www.scmagazine.com/podcast-segment/cisos-always-be-a-student-always-be-learning-phil-attfield-csp-24
/shows/web-app-and-api-security-needs-to-be-modernized-heres-how-sean-leach-asw-157,https://www.scmagazine.com/podcast-segment/web-app-and-api-security-needs-to-be-modernized-heres-how-sean-leach-asw-157
/shows/password-mismanager-trusted-types-vs-dom-xss-printnightmare-fault-injections-asw-157,https://www.scmagazine.com/podcast-segment/password-mismanager-trusted-types-vs-dom-xss-printnightmare-fault-injections-asw-157
/shows/can-xdr-solve-ransomware-maurice-stebila-bsw-223,https://www.scmagazine.com/podcast-segment/can-xdr-solve-ransomware-maurice-stebila-bsw-223
/shows/ciso-wishes-and-initiatives-risk-of-disconnect-and-cyber-insurance-rises-bsw-223,https://www.scmagazine.com/podcast-segment/ciso-wishes-and-initiatives-risk-of-disconnect-and-cyber-insurance-rises-bsw-223
/shows/protecting-the-crown-jewels-steve-durbin-csp-25,https://www.scmagazine.com/podcast-segment/protecting-the-crown-jewels-steve-durbin-csp-25
/shows/hip-hip-hipaa-part-1-jordan-wiseman-scw-79,https://www.scmagazine.com/podcast-segment/hip-hip-hipaa-part-1-jordan-wiseman-scw-79
/shows/hip-hip-hipaa-part-2-jordan-wiseman-scw-79,https://www.scmagazine.com/podcast-segment/hip-hip-hipaa-part-2-jordan-wiseman-scw-79
/shows/kaseya-solarwinds-cisco-schneider-jason-wood-swn-133,https://www.scmagazine.com/podcast-segment/kaseya-solarwinds-cisco-schneider-jason-wood-swn-133
/shows/gas-south-and-extrahop-a-journey-of-security-partnership-rajiv-thomas-esw-234,https://www.scmagazine.com/podcast-segment/gas-south-and-extrahop-a-journey-of-security-partnership-rajiv-thomas-esw-234
/shows/microsoft-acquires-riskiq-rapid7-insightcloudsec-bitdefender-extended-edr-esw-234,https://www.scmagazine.com/podcast-segment/microsoft-acquires-riskiq-rapid7-insightcloudsec-bitdefender-extended-edr-esw-234
/shows/all-our-devices-and-privacy-on-the-web-deepika-gajaria-scott-scheferman-esw-234,https://www.scmagazine.com/podcast-segment/all-our-devices-and-privacy-on-the-web-deepika-gajaria-scott-scheferman-esw-234
/shows/the-bios-disconnect-scott-scheferman-psw-702,https://www.scmagazine.com/podcast-segment/the-bios-disconnect-scott-scheferman-psw-702
/shows/the-journey-from-network-security-engineer-to-podcast-host-jack-rhysider-psw-702,https://www.scmagazine.com/podcast-segment/the-journey-from-network-security-engineer-to-podcast-host-jack-rhysider-psw-702
/shows/ransomware-task-force-year-of-the-linux-desktop-ring-doorbell-encryption-psw-702,https://www.scmagazine.com/podcast-segment/ransomware-task-force-year-of-the-linux-desktop-ring-doorbell-encryption-psw-702
/shows/luminous-moth-amazon-microsoft-kaseya-revil-luminous-moth-wrap-up-swn-134,https://www.scmagazine.com/podcast-segment/luminous-moth-amazon-microsoft-kaseya-revil-luminous-moth-wrap-up-swn-134
/shows/the-role-of-open-source-in-devsecops-david-desanto-asw-158,https://www.scmagazine.com/podcast-segment/the-role-of-open-source-in-devsecops-david-desanto-asw-158
/shows/code-comments-decision-trees-windows-hello-telegram-analysis-cloud-risks-asw-158,https://www.scmagazine.com/podcast-segment/code-comments-decision-trees-windows-hello-telegram-analysis-cloud-risks-asw-158
/shows/aligning-cyber-risk-to-business-risk-through-automation-padraic-oreilly-bsw-224,https://www.scmagazine.com/podcast-segment/aligning-cyber-risk-to-business-risk-through-automation-padraic-oreilly-bsw-224
/shows/know-cybersecurity-drive-innovation-through-operational-excellence-bsw-224,https://www.scmagazine.com/podcast-segment/know-cybersecurity-drive-innovation-through-operational-excellence-bsw-224
/shows/developing-secure-agile-code-quickly-is-very-achievable-glenn-kapetansky-csp-26,https://www.scmagazine.com/podcast-segment/developing-secure-agile-code-quickly-is-very-achievable-glenn-kapetansky-csp-26
/shows/your-security-is-always-in-scope-part-1-joseph-kirkpatrick-scw-80,https://www.scmagazine.com/podcast-segment/your-security-is-always-in-scope-part-1-joseph-kirkpatrick-scw-80
/shows/your-security-is-always-in-scope-part-2-joseph-kirkpatrick-scw-80,https://www.scmagazine.com/podcast-segment/your-security-is-always-in-scope-part-2-joseph-kirkpatrick-scw-80
/shows/pegasus-spyware-leak-ios-rce-florida-victims-targeted-debugging-mosaicloader-swn-135,https://www.scmagazine.com/podcast-segment/pegasus-spyware-leak-ios-rce-florida-victims-targeted-debugging-mosaicloader-swn-135
/shows/reinventing-asset-inventory-for-security-ed-rossi-esw-235,https://www.scmagazine.com/podcast-segment/reinventing-asset-inventory-for-security-ed-rossi-esw-235
/shows/why-transparency-matters-web-application-prioritization-mark-ralls-wayne-haber-esw-235,https://www.scmagazine.com/podcast-segment/why-transparency-matters-web-application-prioritization-mark-ralls-wayne-haber-esw-235
/shows/rapid7-acquires-intsights-intezer-refines-malware-analysis-funding-news-esw-235,https://www.scmagazine.com/podcast-segment/rapid7-acquires-intsights-intezer-refines-malware-analysis-funding-news-esw-235
/shows/online-safety-security-dating-apps-online-marketplaces-jeff-tinsley-psw-703,https://www.scmagazine.com/podcast-segment/online-safety-security-dating-apps-online-marketplaces-jeff-tinsley-psw-703
/shows/cybermarket-democratisation-globalisation-of-cybersecurity-consulting-gordon-draper-psw-703,https://www.scmagazine.com/podcast-segment/cybermarket-democratisation-globalisation-of-cybersecurity-consulting-gordon-draper-psw-703
/shows/windows-vulns-galore-homoglyph-domains-pegasus-trust-no-one-psw-703,https://www.scmagazine.com/podcast-segment/windows-vulns-galore-homoglyph-domains-pegasus-trust-no-one-psw-703
/shows/kaseya-decrypts-revil-serioussam-hacker-bounties-sonicwall-pegasus-wrap-up-swn-136,https://www.scmagazine.com/podcast-segment/kaseya-decrypts-revil-serioussam-hacker-bounties-sonicwall-pegasus-wrap-up-swn-136
/shows/navigating-the-seas-of-security-in-serverless-functions-peter-klimek-asw-159,https://www.scmagazine.com/podcast-segment/navigating-the-seas-of-security-in-serverless-functions-peter-klimek-asw-159
/shows/cwe-top-25-bugs-in-inconstancies-sequoia-vuln-twitter-transparency-cloud-risks-asw-159,https://www.scmagazine.com/podcast-segment/cwe-top-25-bugs-in-inconstancies-sequoia-vuln-twitter-transparency-cloud-risks-asw-159
/shows/security-money-the-index-hits-another-all-time-high-bsw-225,https://www.scmagazine.com/podcast-segment/security-money-the-index-hits-another-all-time-high-bsw-225
/shows/security-is-a-barrier-incentive-theatrical-meetings-cybersecurity-salaries-bsw-225,https://www.scmagazine.com/podcast-segment/security-is-a-barrier-incentive-theatrical-meetings-cybersecurity-salaries-bsw-225
/shows/10-min-for-a-call-managing-the-security-product-salesperson-kevin-morrison-csp-27,https://www.scmagazine.com/podcast-segment/10-min-for-a-call-managing-the-security-product-salesperson-kevin-morrison-csp-27
/shows/catching-up-w-priya-on-recent-litigation-proposed-legislation-part-1-scw-81,https://www.scmagazine.com/podcast-segment/catching-up-w-priya-on-recent-litigation-proposed-legislation-part-1-scw-81
/shows/catching-up-w-priya-on-recent-litigation-and-proposed-legislation-part-2-scw-81,https://www.scmagazine.com/podcast-segment/catching-up-w-priya-on-recent-litigation-and-proposed-legislation-part-2-scw-81
/shows/exotic-programming-babuk-forum-hack-kaseya-decryption-petitpotam-attack-swn-137,https://www.scmagazine.com/podcast-segment/exotic-programming-babuk-forum-hack-kaseya-decryption-petitpotam-attack-swn-137
