post_id, guest_author_id
"28876","1138"
"28886","1138"
"28888","1138"
"28896","1138"
"28911","1138"
"28915","1138"
"28921","1138"
"28925","1138"
"28927","1138"
"28931","1138"
"28933","1138"
"28935","1138"
"28943","1138"
"28955","1138"
"28957","1138"
"28959","1138"
"28965","1138"
"28971","1138"
"28979","1138"
"28981","1138"
"28989","1138"
"28997","1138"
"29003","1138"
"29029","1138"
"29058","1138"
"29095","1138"
"29097","1138"
"29099","1138"
"29111","1138"
"29113","1138"
"29122","1138"
"29126","1138"
"29128","1138"
"29130","1138"
"29132","1138"
"29148","1138"
"29150","1138"
"29152","1138"
"29164","1138"
"29168","1138"
"29170","1138"
"29172","1138"
"29176","1138"
"29203","1138"
"29205","1138"
"29211","1138"
"29215","1138"
"29217","1138"
"29219","1138"
"29232","1138"
"29258","1138"
"29264","1138"
"29270","1138"
"29276","1138"
"29283","1138"
"29287","1138"
"29351","1138"
"29353","1138"
"29357","1138"
"29363","1138"
"29365","1138"
"29373","1138"
"29381","1138"
"29389","1138"
"29393","1138"
"29395","1138"
"29399","1138"
"29401","1138"
"29405","1138"
"29409","1138"
"29417","1138"
"29431","1138"
"29433","1138"
"29439","1138"
"29445","1138"
"29449","1138"
"29454","1138"
"29456","1138"
"29458","1138"
"29460","1138"
"29466","1138"
"29471","1138"
"29475","1138"
"29479","1138"
"29489","1138"
"29497","1138"
"29499","1138"
"29501","1138"
"29519","1138"
"29567","1138"
"29573","1138"
"29576","1138"
"29584","1138"
"29588","1138"
"29590","1138"
"29602","1138"
"29604","1138"
"29614","1138"
"29618","1138"
"29622","1138"
"29630","1138"
"29632","1138"
"29636","1138"
"29638","1138"
"29644","1138"
"29681","1138"
"29693","1138"
"29701","1138"
"29703","1138"
"29718","1138"
"29731","1138"
"29738","1138"
"29806","1138"
"29815","1138"
"29838","1138"
"29840","1138"
"29842","1138"
"29854","1138"
"29864","1138"
"29868","1138"
"29881","1138"
"29885","1138"
"29887","1138"
"29889","1138"
"29914","1138"
"29932","1138"
"29936","1138"
"29946","1138"
"29953","1138"
"29971","1138"
"29975","1138"
"29982","1138"
"29984","1138"
"29997","1138"
"30105","1138"
"30111","1138"
"30125","1138"
"30129","1138"
"30174","1138"
"30199","1138"
"30203","1138"
"30215","1138"
"30224","1138"
"30226","1138"
"30230","1138"
"30233","1138"
"30248","1138"
"30250","1138"
"30254","1138"
"30258","1138"
"30262","1138"
"30270","1138"
"30274","1138"
"30284","1138"
"30290","1138"
"30298","1138"
"30304","1138"
"30308","1138"
"30312","1138"
"30320","1138"
"30324","1138"
"30326","1138"
"30328","1138"
"30332","1138"
"30334","1138"
"30358","1138"
"30396","1138"
"30400","1138"
"30404","1138"
"30416","1138"
"30420","1138"
"30432","1138"
"30436","1138"
"30444","1138"
"30448","1138"
"30450","1138"
"30454","1138"
"30458","1138"
"30460","1138"
"30470","1138"
"30475","1138"
"30479","1138"
"30481","1138"
"30485","1138"
"30487","1138"
"30489","1138"
"30502","1138"
"30535","1138"
"30548","1138"
"30554","1138"
"30556","1138"
"30560","1138"
"30564","1138"
"30568","1138"
"30572","1138"
"30587","1138"
"30593","1138"
"30609","1138"
"30636","1138"
"30668","1138"
"30681","1138"
"30686","1138"
"30735","1138"
"30737","1138"
"30751","1138"
"30760","1138"
"30762","1138"
"30771","1138"
"30775","1138"
"30781","1138"
"30789","1138"
"30791","1138"
"30793","1138"
"30799","1138"
"30805","1138"
"30807","1138"
"30809","1138"
"30815","1138"
"30827","1138"
"30831","1138"
"30835","1138"
"30839","1138"
"30841","1138"
"30846","1138"
"30848","1138"
"30854","1138"
"30871","1138"
"30873","1138"
"30875","1138"
"30879","1138"
"30885","1138"
"30887","1138"
"30889","1138"
"30891","1138"
"30907","1138"
"30910","1138"
"30967","1138"
"30969","1138"
"30975","1138"
"30977","1138"
"30981","1138"
"30983","1138"
"30990","1138"
"30994","1138"
"30996","1138"
"30998","1138"
"31002","1138"
"31010","1138"
"31014","1138"
"31018","1138"
"31022","1138"
"31024","1138"
"31028","1138"
"31036","1138"
"31052","1138"
"31058","1138"
"31060","1138"
"31062","1138"
"31090","1138"
"31092","1138"
"31096","1138"
"31106","1138"
"31110","1138"
"31119","1138"
"31127","1138"
"31152","1138"
"31183","1138"
"31185","1138"
"31189","1138"
"31202","1138"
"31210","1138"
"31217","1138"
"31241","1138"
"31245","1138"
"31247","1138"
"31257","1138"
"31267","1138"
"31281","1138"
"31287","1138"
"31289","1138"
"31299","1138"
"31303","1138"
"31309","1138"
"31313","1138"
"31325","1138"
"31344","1138"
"31362","1138"
"31372","1138"
"31382","1138"
"31392","1138"
"31396","1138"
"31400","1138"
"31402","1138"
"31408","1138"
"31410","1138"
"31427","1138"
"31429","1138"
"31436","1138"
"31486","1138"
"31516","1138"
"31518","1138"
"31524","1138"
"31536","1138"
"31549","1138"
"31563","1138"
"31575","1138"
"31577","1138"
"31583","1138"
"31592","1138"
"31595","1138"
"31610","1138"
"31614","1138"
"31618","1138"
"31622","1138"
"31631","1138"
"31641","1138"
"31647","1138"
"31652","1138"
"31660","1138"
"31662","1138"
"31670","1138"
"31672","1138"
"31709","1138"
"31752","1138"
"31762","1138"
"31771","1138"
"31773","1138"
"31777","1138"
"31783","1138"
"31785","1138"
"31791","1138"
"31793","1138"
"31801","1138"
"31807","1138"
"31813","1138"
"31829","1138"
"31874","1138"
"31876","1138"
"31881","1138"
"31883","1138"
"31887","1138"
"31891","1138"
"31893","1138"
"31909","1138"
"31915","1138"
"31958","1138"
"31981","1138"
"31985","1138"
"32002","1138"
"32011","1138"
"32017","1138"
"32029","1138"
"32035","1138"
"32051","1138"
"32057","1138"
"32059","1138"
"32099","1138"
"32101","1138"
"32111","1138"
"32113","1138"
"32154","1138"
"32172","1138"
"32195","1138"
"32197","1138"
"32201","1138"
"32207","1138"
"32225","1138"
"32238","1138"
"32283","1138"
"32322","1138"
"32327","1138"
"32331","1138"
"32337","1138"
"32339","1138"
"32355","1138"
"32362","1138"
"32364","1138"
"32370","1138"
"32378","1138"
"32382","1138"
"32386","1138"
"32402","1138"
"32419","1138"
"32429","1138"
"32441","1138"
"32447","1138"
"32449","1138"
"32462","1138"
"32470","1138"
"32474","1138"
"32478","1138"
"32480","1138"
"32494","1138"
"32501","1138"
"32515","1138"
"32519","1138"
"32619","1138"
"32632","1138"
"32634","1138"
"32653","1138"
"32661","1138"
"32665","1138"
"32673","1138"
"32679","1138"
"32685","1138"
"32693","1138"
"32697","1138"
"32699","1138"
"32701","1138"
"32703","1138"
"32705","1138"
"32707","1138"
"32727","1138"
"32730","1138"
"32772","1138"
"32787","1138"
"32789","1138"
"32797","1138"
"32799","1138"
"32803","1138"
"32837","1138"
"32839","1138"
"32881","1138"
"32883","1138"
"32890","1138"
"32892","1138"
"32894","1138"
"32896","1138"
"32912","1138"
"32943","1138"
"32955","1138"
"32980","1138"
"32992","1138"
"32998","1138"
"33000","1138"
"33009","1138"
"33024","1138"
"33026","1138"
"33048","1138"
"33053","1138"
"33080","1138"
"33082","1138"
"33197","1138"
"33207","1138"
"33219","1138"
"33221","1138"
"33225","1138"
"33243","1138"
"33247","1138"
"33249","1138"
"33265","1138"
"33312","1138"
"33318","1138"
"33322","1138"
"33324","1138"
"33335","1138"
"33351","1138"
"33353","1138"
"33367","1138"
"33379","1138"
"33391","1138"
"33393","1138"
"33407","1138"
"33465","1138"
"33487","1138"
"33496","1138"
"33498","1138"
"33500","1138"
"33525","1138"
"33569","1138"
"33581","1138"
"33616","1138"
"33624","1138"
"33626","1138"
"33630","1138"
"33634","1138"
"33636","1138"
"33643","1138"
"33657","1138"
"33666","1138"
"33668","1138"
"33674","1138"
"33680","1138"
"33684","1138"
"33688","1138"
"33697","1138"
"33699","1138"
"33705","1138"
"33710","1138"
"33723","1138"
"33725","1138"
"33727","1138"
"33735","1138"
"33741","1138"
"33748","1138"
"33750","1138"
"33753","1138"
"33797","1138"
"33831","1138"
"33835","1138"
"33848","1138"
"33852","1138"
"33856","1138"
"33858","1138"
"33876","1138"
"33888","1138"
"33892","1138"
"33894","1138"
"33898","1138"
"33906","1138"
"33914","1138"
"33918","1138"
"33926","1138"
"33942","1138"
"33946","1138"
"33950","1138"
"33952","1138"
"33954","1138"
"33965","1138"
"33967","1138"
"33973","1138"
"33989","1138"
"34052","1138"
"34054","1138"
"34063","1138"
"34075","1138"
"34095","1138"
"34118","1138"
"34133","1138"
"34135","1138"
"34139","1138"
"34141","1138"
"34147","1138"
"34159","1138"
"34163","1138"
"34169","1138"
"34181","1138"
"34186","1138"
"34206","1138"
"34210","1138"
"34212","1138"
"34216","1138"
"34220","1138"
"34228","1138"
"34238","1138"
"34242","1138"
"34246","1138"
"34251","1138"
"34255","1138"
"34317","1138"
"34331","1138"
"34343","1138"
"34345","1138"
"34347","1138"
"34352","1138"
"34354","1138"
"34370","1138"
"34386","1138"
"34388","1138"
"34394","1138"
"34398","1138"
"34411","1138"
"34415","1138"
"34419","1138"
"34427","1138"
"34436","1138"
"34452","1138"
"34454","1138"
"34458","1138"
"34462","1138"
"34466","1138"
"34474","1138"
"34480","1138"
"34484","1138"
"34505","1138"
"34579","1138"
"34583","1138"
"34585","1138"
"34591","1138"
"34609","1138"
"34613","1138"
"34647","1138"
"34664","1138"
"34668","1138"
"34670","1138"
"34674","1138"
"34679","1138"
"34681","1138"
"34685","1138"
"34687","1138"
"34689","1138"
"34699","1138"
"34707","1138"
"34719","1138"
"34721","1138"
"34723","1138"
"34730","1138"
"34734","1138"
"34736","1138"
"34753","1138"
"34762","1138"
"34801","1138"
"34805","1138"
"34819","1138"
"34821","1138"
"34835","1138"
"34862","1138"
"34870","1138"
"34883","1138"
"34889","1138"
"34893","1138"
"34895","1138"
"34923","1138"
"34927","1138"
"34933","1138"
"34937","1138"
"34945","1138"
"34951","1138"
"34955","1138"
"34964","1138"
"34979","1138"
"34984","1138"
"35111","1138"
"35116","1138"
"35131","1138"
"35133","1138"
"35139","1138"
"35152","1138"
"35158","1138"
"35160","1138"
"35164","1138"
"35173","1138"
"35177","1138"
"35183","1138"
"35189","1138"
"35195","1138"
"35201","1138"
"35215","1138"
"35266","1138"
"35271","1138"
"35273","1138"
"35293","1138"
"35302","1138"
"35364","1138"
"35369","1138"
"35371","1138"
"35384","1138"
"35386","1138"
"35395","1138"
"35399","1138"
"35416","1138"
"35418","1138"
"35432","1138"
"35440","1138"
"35442","1138"
"35454","1138"
"35460","1138"
"35464","1138"
"35468","1138"
"35482","1138"
"35484","1138"
"35488","1138"
"35492","1138"
"35548","1138"
"35592","1138"
"35602","1138"
"35610","1138"
"35624","1138"
"35628","1138"
"35630","1138"
"35685","1138"
"35689","1138"
"35699","1138"
"35703","1138"
"35707","1138"
"35709","1138"
"35717","1138"
"35719","1138"
"35721","1138"
"35723","1138"
"35726","1138"
"35732","1138"
"35736","1138"
"35790","1138"
"35808","1138"
"35810","1138"
"35812","1138"
"35814","1138"
"35816","1138"
"35818","1138"
"35820","1138"
"35824","1138"
"35826","1138"
"35828","1138"
"35834","1138"
"35836","1138"
"35838","1138"
"35855","1138"
"35857","1138"
"35861","1138"
"35863","1138"
"35869","1138"
"35877","1138"
"36025","1138"
"36027","1138"
"36029","1138"
"36056","1138"
"36062","1138"
"36066","1138"
"36070","1138"
"36072","1138"
"36078","1138"
"36080","1138"
"36084","1138"
"36091","1138"
"36095","1138"
"36097","1138"
"36144","1138"
"36164","1138"
"36171","1138"
"36178","1138"
"36180","1138"
"36182","1138"
"36184","1138"
"36195","1138"
"36197","1138"
"36210","1138"
"36214","1138"
"36218","1138"
"36226","1138"
"36228","1138"
"36230","1138"
"36232","1138"
"36236","1138"
"36240","1138"
"36246","1138"
"36248","1138"
"36250","1138"
"36252","1138"
"36259","1138"
"36265","1138"
"36269","1138"
"36271","1138"
"36278","1138"
"36289","1138"
"36296","1138"
"36301","1138"
"36303","1138"
"36309","1138"
"36320","1138"
"36323","1138"
"36328","1138"
"36396","1138"
"36412","1138"
"36423","1138"
"36450","1138"
"36459","1138"
"36465","1138"
"36467","1138"
"36469","1138"
"36475","1138"
"36492","1138"
"36494","1138"
"36498","1138"
"36504","1138"
"36508","1138"
"36513","1138"
"36520","1138"
"36522","1138"
"36530","1138"
"36567","1138"
"36569","1138"
"36573","1138"
"36590","1138"
"36592","1138"
"36602","1138"
"36609","1138"
"36613","1138"
"36615","1138"
"36624","1138"
"36628","1138"
"36630","1138"
"36632","1138"
"36690","1138"
"36702","1138"
"36704","1138"
"36706","1138"
"36720","1138"
"36722","1138"
"36730","1138"
"36741","1138"
"36743","1138"
"36745","1138"
"36753","1138"
"36757","1138"
"36759","1138"
"36761","1138"
"36772","1138"
"36778","1138"
"36780","1138"
"36782","1138"
"36784","1138"
"36791","1138"
"36804","1138"
"36806","1138"
"36828","1138"
"36830","1138"
"36843","1138"
"36845","1138"
"36849","1138"
"36851","1138"
"36857","1138"
"36868","1138"
"36870","1138"
"36876","1138"
"36882","1138"
"36945","1138"
"36952","1138"
"36954","1138"
"36958","1138"
"36960","1138"
"36962","1138"
"36970","1138"
"36975","1138"
"36977","1138"
"36979","1138"
"36981","1138"
"36988","1138"
"37000","1138"
"37002","1138"
"37006","1138"
"37021","1138"
"37027","1138"
"37029","1138"
"37034","1138"
"37073","1138"
"37078","1138"
"37082","1138"
"37094","1138"
"37101","1138"
"37107","1138"
"37112","1138"
"37114","1138"
"37147","1138"
"37168","1138"
"37174","1138"
"37179","1138"
"37182","1138"
"37197","1138"
"37203","1138"
"37205","1138"
"37207","1138"
"37209","1138"
"37211","1138"
"37213","1138"
"37220","1138"
"37222","1138"
"37230","1138"
"37232","1138"
"37241","1138"
"37243","1138"
"37259","1138"
"37271","1138"
"37285","1138"
"37289","1138"
"37301","1138"
"37309","1138"
"37322","1138"
"37342","1138"
"37346","1138"
"37350","1138"
"37358","1138"
"37360","1138"
"37375","1138"
"37377","1138"
"37379","1138"
"37450","1138"
"37452","1138"
"37491","1138"
"37495","1138"
"37499","1138"
"37510","1138"
"37516","1138"
"37527","1138"
"37549","1138"
"37551","1138"
"37565","1138"
"37567","1138"
"37572","1138"
"37590","1138"
"37601","1138"
"37607","1138"
"37613","1138"
"37615","1138"
"37617","1138"
"37619","1138"
"37622","1138"
"37628","1138"
"37630","1138"
"37633","1138"
"37635","1138"
"37638","1138"
"37640","1138"
"37643","1138"
"37649","1138"
"37662","1138"
"37669","1138"
"37684","1138"
"37690","1138"
"37692","1138"
"37718","1138"
"37769","1138"
"37771","1138"
"37779","1138"
"37783","1138"
"37785","1138"
"37800","1138"
"37807","1138"
"37809","1138"
"37813","1138"
"37823","1138"
"37837","1138"
"37841","1138"
"37849","1138"
"37853","1138"
"37863","1138"
"37886","1138"
"37892","1138"
"37901","1138"
"37906","1138"
"37908","1138"
"37921","1138"
"37923","1138"
"37935","1138"
"37947","1138"
"38000","1138"
"38027","1138"
"38029","1138"
"38043","1138"
"38055","1138"
"38075","1138"
"38081","1138"
"38091","1138"
"38161","1138"
"38170","1138"
"38179","1138"
"38181","1138"
"38192","1138"
"38275","1138"
"38287","1138"
"38295","1138"
"38299","1138"
"38311","1138"
"38315","1138"
"38321","1138"
"38334","1138"
"38346","1138"
"38366","1138"
"38370","1138"
"38378","1138"
"38386","1138"
"38396","1138"
"38402","1138"
"38425","1138"
"38431","1138"
"38437","1138"
"38441","1138"
"38492","1138"
"38514","1138"
"38542","1138"
"38550","1138"
"38558","1138"
"38580","1138"
"38591","1138"
"38593","1138"
"38604","1138"
"38612","1138"
"38614","1138"
"38618","1138"
"38622","1138"
"38632","1138"
"38634","1138"
"38643","1138"
"38645","1138"
"38652","1138"
"38663","1138"
"38667","1138"
"38804","1138"
"38810","1138"
"38812","1138"
"38825","1138"
"38829","1138"
"38841","1138"
"38849","1138"
"38870","1138"
"38880","1138"
"38885","1138"
"38887","1138"
"38901","1138"
"38903","1138"
"38931","1138"
"38935","1138"
"38952","1138"
"38956","1138"
"38962","1138"
"38967","1138"
"38987","1138"
"38992","1138"
"38994","1138"
"39082","1138"
"39085","1138"
"39099","1138"
"39116","1138"
"39124","1138"
"39126","1138"
"39135","1138"
"39139","1138"
"39155","1138"
"39157","1138"
"39159","1138"
"39167","1138"
"39172","1138"
"39186","1138"
"39198","1138"
"39203","1138"
"39205","1138"
"39209","1138"
"39213","1138"
"39225","1138"
"39227","1138"
"39229","1138"
"39246","1138"
"39257","1138"
"39267","1138"
"39274","1138"
"39280","1138"
"39334","1138"
"39357","1138"
"39359","1138"
"39376","1138"
"39381","1138"
"39387","1138"
"39415","1138"
"39451","1138"
"39504","1138"
"39506","1138"
"39511","1138"
"39515","1138"
"39551","1138"
"39553","1138"
"39683","1138"
"39699","1138"
"39708","1138"
"39710","1138"
"39715","1138"
"39723","1138"
"39738","1138"
"39747","1138"
"39771","1138"
"39775","1138"
"39778","1138"
"39787","1138"
"39792","1138"
"39801","1138"
"39809","1138"
"39814","1138"
"39818","1138"
"39824","1138"
"39826","1138"
"39833","1138"
"39835","1138"
"39845","1138"
"39848","1138"
"39857","1138"
"39861","1138"
"39876","1138"
"39884","1138"
"39932","1138"
"39949","1138"
"39951","1138"
"39959","1138"
"39968","1138"
"39971","1138"
"39973","1138"
"39984","1138"
"39998","1138"
"40001","1138"
"40022","1138"
"40030","1138"
"40035","1138"
"40046","1138"
"40050","1138"
"40058","1138"
"40070","1138"
"40076","1138"
"40095","1138"
"40101","1138"
"40108","1138"
"40120","1138"
"40122","1138"
"40136","1138"
"40138","1138"
"40145","1138"
"40147","1138"
"40149","1138"
"40151","1138"
"40162","1138"
"40172","1138"
"40174","1138"
"40231","1138"
"40233","1138"
"40252","1138"
"40256","1138"
"40260","1138"
"40262","1138"
"40270","1138"
"40277","1138"
"40284","1138"
"40297","1138"
"40302","1138"
"40333","1138"
"40340","1138"
"40346","1138"
"40359","1138"
"40361","1138"
"40377","1138"
"40387","1138"
"40400","1138"
"40404","1138"
"40418","1138"
"40421","1138"
"40440","1138"
"40515","1138"
"40520","1138"
"40535","1138"
"40555","1138"
"40559","1138"
"40576","1138"
"40579","1138"
"40616","1138"
"40640","1138"
"40698","1138"
"40727","1138"
"40729","1138"
"40741","1138"
"40746","1138"
"40760","1138"
"40762","1138"
"40769","1138"
"40776","1138"
"40808","1138"
"40811","1138"
"40885","1138"
"40892","1138"
"40894","1138"
"40897","1138"
"40904","1138"
"40915","1138"
"41004","1138"
"41022","1138"
"41025","1138"
"41031","1138"
"41054","1138"
"41062","1138"
"41067","1138"
"41118","1138"
"41127","1138"
"41224","1138"
"41264","1138"
"41266","1138"
"84997","1138"
"85005","1138"
"85010","1138"
"85012","1138"
"85015","1138"
"85017","1138"
"85018","1138"
"85022","1138"
"85023","1138"
"85026","1138"
"85028","1138"
"85034","1138"
"85036","1138"
"85038","1138"
"85040","1138"
"85043","1138"
"85044","1138"
"85049","1138"
"85059","1138"
"85061","1138"
"85065","1138"
"85068","1138"
"85072","1138"
"85076","1138"
"85082","1138"
"85083","1138"
"85087","1138"
"85095","1138"
"85110","1138"
"85119","1138"
"85120","1138"
"85123","1138"
"85146","1138"
"85147","1138"
"85149","1138"
"85155","1138"
"85156","1138"
"85158","1138"
"85165","1138"
"85167","1138"
"85170","1138"
"85177","1138"
"85182","1138"
"85191","1138"
"85195","1138"
"85197","1138"
"85198","1138"
"85201","1138"
"85208","1138"
"85210","1138"
"85213","1138"
"85217","1138"
"85257","1138"
"85265","1138"
"85272","1138"
"85278","1138"
"85288","1138"
"85290","1138"
"85387","1138"
"85389","1138"
"85396","1138"
"85397","1138"
"85400","1138"
"85402","1138"
"85404","1138"
"85406","1138"
"85408","1138"
"85412","1138"
"85415","1138"
"85419","1138"
"85420","1138"
"85423","1138"
"85424","1138"
"85425","1138"
"85432","1138"
"85441","1138"
"85448","1138"
"85451","1138"
"85453","1138"
"85456","1138"
"85461","1138"
"15884","1139"
"15886","1139"
"15995","1140"
"15997","1140"
"16020","1141"
"16022","1141"
"84936","1141"
"16031","1142"
"16033","1142"
"16038","1143"
"16040","1143"
"16041","1144"
"16043","1144"
"16062","1145"
"16064","1145"
"16067","1146"
"16069","1146"
"16100","1147"
"16102","1147"
"16113","1148"
"16115","1148"
"16132","1148"
"16168","1148"
"16178","1148"
"16182","1148"
"16190","1148"
"16214","1148"
"16232","1148"
"16234","1148"
"16246","1148"
"16256","1148"
"16260","1148"
"16296","1148"
"16298","1148"
"16304","1148"
"16346","1148"
"16361","1148"
"16371","1148"
"16430","1148"
"16454","1148"
"16464","1148"
"16474","1148"
"16480","1148"
"16498","1148"
"16508","1148"
"16518","1148"
"16528","1148"
"16537","1148"
"16547","1148"
"16551","1148"
"16593","1148"
"16603","1148"
"16671","1148"
"16693","1148"
"16707","1148"
"16730","1148"
"16751","1148"
"16783","1148"
"16813","1148"
"16815","1148"
"16831","1148"
"16837","1148"
"16851","1148"
"16861","1148"
"16873","1148"
"16911","1148"
"16917","1148"
"16945","1148"
"16970","1148"
"16974","1148"
"16996","1148"
"17019","1148"
"17025","1148"
"17035","1148"
"17087","1148"
"17093","1148"
"17125","1148"
"17131","1148"
"17185","1148"
"17189","1148"
"17199","1148"
"17217","1148"
"17227","1148"
"17259","1148"
"17263","1148"
"17271","1148"
"17279","1148"
"17283","1148"
"17301","1148"
"17335","1148"
"17348","1148"
"17369","1148"
"17400","1148"
"17421","1148"
"17440","1148"
"17462","1148"
"17464","1148"
"17492","1148"
"17501","1148"
"17512","1148"
"17518","1148"
"17540","1148"
"17544","1148"
"17564","1148"
"17589","1148"
"17595","1148"
"17599","1148"
"17612","1148"
"17628","1148"
"17644","1148"
"17654","1148"
"17658","1148"
"17668","1148"
"17733","1148"
"17737","1148"
"17745","1148"
"17769","1148"
"17779","1148"
"17787","1148"
"17810","1148"
"17818","1148"
"17820","1148"
"17893","1148"
"17907","1148"
"17909","1148"
"17913","1148"
"17981","1148"
"17993","1148"
"18005","1148"
"18028","1148"
"18030","1148"
"18039","1148"
"18059","1148"
"18078","1148"
"18095","1148"
"18101","1148"
"18116","1148"
"18145","1148"
"18153","1148"
"18157","1148"
"18161","1148"
"18165","1148"
"18173","1148"
"18184","1148"
"18251","1148"
"18259","1148"
"18261","1148"
"18286","1148"
"18288","1148"
"18370","1148"
"18374","1148"
"18389","1148"
"18399","1148"
"18403","1148"
"18419","1148"
"18429","1148"
"18436","1148"
"18458","1148"
"18466","1148"
"18470","1148"
"18478","1148"
"18480","1148"
"18485","1148"
"18499","1148"
"18548","1148"
"18569","1148"
"18573","1148"
"18583","1148"
"18593","1148"
"18609","1148"
"18649","1148"
"18651","1148"
"18710","1148"
"18721","1148"
"18731","1148"
"18733","1148"
"18741","1148"
"18776","1148"
"18805","1148"
"18809","1148"
"18817","1148"
"18819","1148"
"18829","1148"
"18837","1148"
"18855","1148"
"18864","1148"
"18866","1148"
"18872","1148"
"18878","1148"
"18901","1148"
"18997","1148"
"19012","1148"
"19028","1148"
"19040","1148"
"19063","1148"
"19065","1148"
"19081","1148"
"19091","1148"
"19140","1148"
"19164","1148"
"19166","1148"
"19178","1148"
"19186","1148"
"19200","1148"
"19215","1148"
"19252","1148"
"19275","1148"
"19279","1148"
"19281","1148"
"19289","1148"
"19301","1148"
"19310","1148"
"19329","1148"
"19339","1148"
"19371","1148"
"19406","1148"
"19412","1148"
"19414","1148"
"19422","1148"
"19424","1148"
"19448","1148"
"19456","1148"
"19462","1148"
"19492","1148"
"19505","1148"
"19519","1148"
"19536","1148"
"19546","1148"
"19557","1148"
"19571","1148"
"19586","1148"
"19594","1148"
"19700","1148"
"19704","1148"
"19714","1148"
"19745","1148"
"19755","1148"
"19767","1148"
"19787","1148"
"19809","1148"
"19825","1148"
"19846","1148"
"19848","1148"
"19856","1148"
"19878","1148"
"20124","1148"
"20468","1148"
"20724","1148"
"21019","1148"
"21021","1148"
"21387","1148"
"84989","1148"
"84992","1148"
"85011","1148"
"85013","1148"
"85016","1148"
"85024","1148"
"85025","1148"
"85031","1148"
"85039","1148"
"85047","1148"
"85052","1148"
"85054","1148"
"85055","1148"
"85060","1148"
"16270","1149"
"16272","1149"
"16283","1150"
"16285","1150"
"16288","1151"
"16290","1151"
"16293","1152"
"16295","1152"
"16314","1153"
"16316","1153"
"16319","1154"
"16321","1154"
"16348","1155"
"16350","1155"
"16627","1155"
"16423","1157"
"16425","1157"
"16532","1158"
"16534","1158"
"16565","1159"
"16567","1159"
"16568","1160"
"16570","1160"
"16727","1161"
"16729","1161"
"16738","1162"
"16740","1162"
"16753","1163"
"16755","1163"
"16756","1164"
"16758","1164"
"16961","1165"
"16963","1165"
"16984","1166"
"16986","1166"
"16989","1167"
"16991","1167"
"16998","1168"
"17000","1168"
"17001","1169"
"17003","1169"
"17006","1170"
"17008","1170"
"17145","1171"
"17147","1171"
"17152","1172"
"17165","1173"
"17167","1173"
"17168","1174"
"17170","1174"
"17175","1175"
"17177","1175"
"17180","1176"
"17182","1176"
"17343","1177"
"17345","1177"
"17350","1178"
"17352","1178"
"22053","1178"
"24506","1178"
"25101","1178"
"17379","1179"
"17381","1179"
"17382","1180"
"17384","1180"
"17385","1181"
"17387","1181"
"77449","1181"
"17402","1182"
"17404","1182"
"17433","1183"
"17435","1183"
"17494","1184"
"17496","1184"
"17503","1185"
"17505","1185"
"17566","1186"
"17568","1186"
"17609","1187"
"17611","1187"
"18359","1187"
"84991","1187"
"17616","1188"
"17618","1188"
"17623","1189"
"17625","1189"
"17630","1190"
"17632","1190"
"17633","1191"
"17635","1191"
"17636","1192"
"17638","1192"
"17641","1193"
"17643","1193"
"17686","1194"
"17688","1194"
"17795","1196"
"17797","1196"
"18159","1196"
"17878","1198"
"17880","1198"
"17911","1198"
"17928","1198"
"17985","1198"
"18003","1198"
"18013","1198"
"18020","1198"
"18026","1198"
"18048","1198"
"18054","1198"
"18061","1198"
"18063","1198"
"18106","1198"
"18143","1198"
"18171","1198"
"18180","1198"
"18182","1198"
"18190","1198"
"18202","1198"
"18217","1198"
"18228","1198"
"18230","1198"
"18239","1198"
"18247","1198"
"18255","1198"
"18272","1198"
"18278","1198"
"18284","1198"
"18332","1198"
"18383","1198"
"18385","1198"
"18391","1198"
"18395","1198"
"18415","1198"
"18423","1198"
"18456","1198"
"18460","1198"
"18511","1198"
"18581","1198"
"18585","1198"
"18589","1198"
"18595","1198"
"18599","1198"
"18637","1198"
"18719","1198"
"18803","1198"
"18823","1198"
"18827","1198"
"18843","1198"
"18847","1198"
"18876","1198"
"18913","1198"
"18923","1198"
"18929","1198"
"18986","1198"
"18990","1198"
"18995","1198"
"19008","1198"
"19022","1198"
"19024","1198"
"19034","1198"
"19036","1198"
"19053","1198"
"19055","1198"
"19059","1198"
"19071","1198"
"19075","1198"
"19077","1198"
"19093","1198"
"19142","1198"
"19150","1198"
"19241","1198"
"19277","1198"
"19285","1198"
"19299","1198"
"19303","1198"
"19327","1198"
"19337","1198"
"19345","1198"
"19404","1198"
"19418","1198"
"19420","1198"
"19438","1198"
"19444","1198"
"19472","1198"
"19474","1198"
"19534","1198"
"19561","1198"
"19678","1198"
"19691","1198"
"19712","1198"
"19722","1198"
"19751","1198"
"19785","1198"
"19962","1198"
"19986","1198"
"19988","1198"
"20198","1198"
"20241","1198"
"20527","1198"
"17897","1199"
"17899","1199"
"18443","1199"
"19239","1199"
"17904","1200"
"17906","1200"
"18454","1200"
"17915","1201"
"17917","1201"
"17918","1202"
"17920","1202"
"17921","1203"
"17923","1203"
"17936","1204"
"17938","1204"
"17953","1205"
"17955","1205"
"17960","1206"
"17962","1206"
"18017","1207"
"18019","1207"
"18034","1208"
"18036","1208"
"18438","1208"
"18764","1208"
"18870","1208"
"19273","1208"
"19513","1208"
"20004","1208"
"20220","1208"
"20768","1208"
"21421","1208"
