postId,author
"32298","Jerry Archer, SVP & CSO, Sallie Mae"
"32306","Carl Herberger, vice president of information security and compliance services, Evolve IP"
"32335","Patrick Sweeney, vice president of product management, SonicWALL"
"32354","Charles Jeter, EST cybercrime investigator"
"32400","Lucius Lobo, director of security consulting, Tech Mahindra"
"32415","Derek Manky, project manager, Fortinet Fortiguard Labs"
"32460","Jonathan Tomek, senior security engineer, Foreground Security"
"32486","Greg Oslan, CEO, Narus"
"32524","Joyce Brocaglia, CEO, Alta Associates"
"32541","Irfan Saif, principal at Deloitte & Touche"
"32669","Ken Ammon, chief strategy officer, Xceedium"
"32689","Roman Yudkin, chief technology officer, Confident Technologies"
"32725","Steven Jones, director, information security, VP, Synovus Financial Corp."
"32741","Bryan Cline, CISO and director of information security at Catholic Health East"
"32745","Ken Male, executive vice chairman and founder of TheInfoPro."
"32785","Will Warrick, security evangelist, Protegrity"
"32813","Charles Jeter, Cybercrime investigator"
"32846","Brian Barnier, ISACA"
"32869","Derek Manky, Fortinet"
"32905","Peter Finke, adviser, New York Metro ISSA chapter"
"32929","John Vecchi, head of product marketing, Check Point Software Technologies"
"32941","Michael Singer, executive director of security technology for AT&T Services"
"32962","Marc Maiffret, chief security architect, FireEye"
"32966","Todd Thibodeaux and David Valdez, CompTIA"
"32970","Sean Martin, owner and directing consultant at imsmartin consulting"
"32988","Ward Spangenberg, director, security operations, Zynga"
"33015","Dave Greenstein, chief architect, StillSecure"
"33043","Eddy Willems, security evangelist, G Data Software"
"33063","Kimberly Kiefer Peretti, director of the Forensic Services practice, PricewaterhouseCoopers"
"33074","Tom Gillis, vice president and general manager, security technology business unit, Cisco"
"33078","Enrique Salem, president and CEO, Symantec"
"33201","Mike Denning, general manager, Security, CA Technologies"
"33213","Art Bowker, cybercrime specialist, Corrections"
"33232","Anup Ghosh, founder and chief scientist, Invincea "
"33259","Fares Alraie software security specialist, Royal Bank of Canada"
"33270","Randy Abrams, director of technical education, Cyber Threat Analysis Center, ESET"
"33280","Jonathan Cattell, solutions manager, Airwide Solutions"
"33284","Jeff Nielsen, VP of engineering, BeyondTrust"
"33288","Michael Gabriel, director of the FLIGHT Data Protection Practice at Integralis"
"33295","Maurice Hampton, information security and privacy services leader, Clark Schaefer Consulting"
"33413","Frank Kenney, vice president of global strategy at Ipswitch File Transfer"
"33418","Randy Abrams, director of technical education, Cyber Threat Analysis Center, ESET North America"
"33422","David Harley, ESET senior research fellow"
"33434","Brittaney  Kiefer"
"33471","Winn Schwartau, chairman, Mobile Active Defense"
"33504","Larry Kovnat, product security manager, Xerox "
"33534","Don DeBolt, director of threat research, CA Technologies ISBU"
"33543","John Vecchi, head of product marketing, Check Point Software"
"33547","Richard Blumberg, director of data breach response services at Equifax; Gary Kibel, partner at Davis & Gilbert LLP"
"33554","Eduardo Perez, chairman, PCI Security Standards Council "
"33585","Israel Bryski, board member, N.Y. Metro ISSA chapter"
"33593","David Harley, senior research fellow"
"33622","James Denaro and Mark Ungerman, Morrison & Foerster "
"33647","Josh Goldfarb, principal security analyst, 21st Century Technologies"
"33733","Noa Bar Yosef, senior security strategist, Imperva"
"33773","Jeff Combs, president, SecurityRecruiter.com"
"33795","Ed Amoroso, SVP and CSO for AT&T Services"
"33823","Vicky Ames, former information system security officer at a federal medical research agency"
"33872","Pat Clawson, chairman and CEO, Lumension"
"33912","David LaMacchia and Jamie Tomasello, Cloudmark; Jon Praed, founding partner, Internet Law Group"
"33930","Josh Shaul, chief technology officer, Application Security"
"33984","Joyce Brocaglia, president and CEO, Alta Associates"
"33998","Randy Abrams, director of technical education, Cyberthreat Analysis Center – ESET North America"
"34014","John Herrema, SVP corporate strategy, Good Technology"
"34018","Adam Vincent, CTO, public sector, Layer 7 Technologies "
"34024","Gerard Curtin, CEO, PixAlert "
"34050","Justin Somaini, CISO, Yahoo!"
"34058","Randy Abrams, director of technical education, ESET North America"
"34067","Peter George, president and CEO, Fidelis Security Systems"
"34089","Sean Martin, founder, imsmartin consulting"
"34114","Randy Abrams, director of technical education, ESET, ESET North America"
"34153","Patricia Titus, vice president and chief information security officer, Unisys"
"34175","Joe Basirico, director of security services, Security Innovation"
"34185","David Harley, ESET senior research fellow •   "
"34268","Jeff Combs, director, Acumin Consulting "
"34272","Stieven Weidner  manager, business continuity, Catholic Health East"
"34291","Vladimir Toncar product development manager, Kerio Technologies"
"34295","Will Irace director of threat research,  Fidelis Security Systems"
"34299","David Maynor is co-founder and CTO of Errata Security"
"34303","Kris Rowley, CISO of the state of Vermont"
"34329","Ron Baklarz, CISO of Amtrak"
"34339","Sam Alapati, senior technical director, Miro Consulting"
"34377","Cameron Camp, researcher for ESET"
"34423","Alan Brill, Kroll Ontrack"
"34450","Catherine Nicholas, manager, PwC's Public Sector practice"
"34490","Bradley Anstis, VP technical strategy, M86 Security"
"34494","Cameron Camp, researcher for ESET • "
"34501","Merritt Maxim, CA Technologies"
"34519","Joyce Brocaglia, CEO, Alta Associates, and founder, Executive Women’s Forum"
"34523","Thomas G. Jackson partner, Phillips Nizer LLP "
"34530","Marcus Carey, security researcher at Rapid7"
"34540","Patrick Harding, CTO, Ping Identity "
"34544","Hugh Thompson, RSA Conference program committee chairman."
"34554","Jim Romeo"
"34577","Ed Amoroso, chief security officer, AT&T "
"34625","Marc Solomon, senior VP of marketing, Sourcefire"
"34655","Sarah Fender, vice president, PhoneFactor"
"34663","Darren Pauli, editor, SC Magazine, Australia/New Zealand edition"
"34678","David Harley David Harley, ESET senior research fellow • "
"34750","Darren Pauli, SC Australia/New Zealand edition"
"34760","Matthew Chiodi, senior security architect with Deloitte Consulting LLP’s solutions network group, and VP of the InfraGard Philadelphia chapter"
"34771","Donald DeBolt, director of threat research, Total Defense"
"34783","Michael Ginsberg CEO, Echoworx"
"34787","Gareth Maclachlan COO, AdaptiveMobile "
"34815","Eduardo Perez, head of global payment system risk, Visa"
"34825","Matthew Pascucci, information security analyst, financial services firm "
"34847","Andres Rodriguez, CEO, Nasuni • "
"34860","Alan Brill, senior managing director for Kroll’s Computer Forensics & Secure Information Services Practice"
"34921","Mike Cote, vice president, Dell SecureWorks "
"35003","Stephen Lawton"
"35084","Jeffrey Ober"
"35147","Darren Pauli, editor, SC Magazine, Australia/New Zealand"
"35205","Jeff Combs, director, recruiting, Acumin-US"
"35209","Paul Hurst, network administrator, city of Airdrie, Alberta, Canada  "
"35234","Chris Harget, senior product marketing manager, ActivIdentity, part of HID Global"
"35238","Dwain Kinghorn partner, SageCreek Partners • "
"35242","George Ledin, professor in the computer science department at Sonoma State University • "
"35264","Vicki Ames, former information system security officer at a federal medical research agency • "
"35277","Jeremy Sparks, Robert M. Lee, and Paul Brandau, cyberspace officers"
"35283","Stephen Cobb, security evangelist at ESET • "
"35286","Dan Emory, leader, information assurance practice, TKC Global"
"35394","Stephen Cobb, security evangelist at ESET "
"35446","Sean Leach, vice president of strategy, VeriSign Network Intelligence and Availability Group "
"35542","David McGuire senior security engineer, Veris Group; and vice chair of the operational security testing panel, National Board of Information Security Examiners (NBISE)"
"35561","Michael Tanji, CSO at Kyrus"
"35581","Ryan  Goldberg"
"35608","Peter Spier, manager of professional services, Fortrex Technologies "
"35638","Chris Babel, CEO, TRUSTe"
"35664","Ash Motiwala, CTO, Identropy"
"35693","Nathan McNeill, co-founder and chief strategy officer, Bomgar  "
"35730","Rainer Enders, CTO of Americas, NCP Engineering"
"35746","Jeff Combs, director, recruiting at Acumin - US"
"35750","Kevin Sanchez-Cherry, Office of the Chief Information Officer, U.S. Department of Education"
"35769","Lance James, director of intelligence, Vigilant"
"35773","Andres Rodriguez, CEO, Nasuni"
"35777","John Stewart, VP, chief security officer at Cisco"
"35803","Dan Srebnick, CISO, city of New York"
"35873","Andrew Browne, malware labs team leader, Lavasoft"
"35898","Liam Lahey, online community manager, Partnerpedia"
"35902","Cameron Byers, Astaro, Sophos sales engineer"
"35909","Dave Amsler, President and CIO, Foreground Security"
"35945","Dave Meizlik, VP of marketing and business development, Dome9 Security • "
"35954","Ozzie Fonseca, senior director, Experian Data Breach Resolution"
"35958","Patrick Oliver Graf, general manager, NCP engineering • "
"35962","Sanjay Raja, virtualization security expert, HP Enterprise Security Products • "
"36015","Gil Zimmermann, co-founder and CEO, CloudLock •"
"36020","Zulfikar Ramzan, chief scientist, Sourcefire • "
"36024","Jim Ricotta, CEO, Verdasys • "
"36033","Avishai Wool, CTO, AlgoSec"
"36036","Willie Rushton, researcher, Neohapsis "
"36039","Johannes Ullrich, chief research officer, SANS Institute"
"36042","Chirantan ""CJ"" Desai, SVP, endpoint & mobility group, Symantec"
"36045","Tomer Teller, security researcher and evangelist, Check Point Software Technologies"
"36050","Willie Rushton, researcher, Neohapsis  • "
"36054","Avivah Litan, vice president and distinguished analyst in Gartner Research"
"36077","Matt Ulery, director, product manager, NetIQ • "
"36090","Scott Emo, head of endpoint product marketing at Check Point Software Technologies • "
"36105","Carsten Eiram, chief security specialist, Secunia • "
"36124","Jerry Irvine, CIO, Prescient Solutions"
"36131","Matt McKinley, senior solutions architect, Stonesoft"
"36135","Rick JR Mayberry, consulting network and security architect, Torrey Point Group LLC"
"36139","Jeff Schmidt, founder and CEO, JAS Global Advisors • "
"36160","Mark Clancy, managing director, technology risk management, The Depository Trust & Clearing Corp. • "
"36168","Glen Day and Reza Chapman, senior managers in the advisory services practice of Ernst & Young LLP"
"36175","Brian Anderson, CMO, BeyondTrust • "
"36194","Scott Hagenus, VP, strategic relationships, GFI Software • "
"36201","Swen Baumann, product manager, NCP Engineering"
"36205","Torsten George, vice president of worldwide marketing and products, Agiliance • "
"36258","Devin Anderson, director of product management for security suite, LANDesk • "
"36263","Michelle Drolet, founder and CEO, Towerwall"
"36277","Tom Murphy, CMO, Bradford Networks • "
"36287","Jeremiah Grossman, chief technology officer, WhiteHat Security • "
"36295","Marcos Colón"
"36300","Anthony Di Bello, product marketing manager, Guidance Software"
"36307","Wolfgang Kandek, CTO, Qualys"
"36313","Enrique Salem, president and CEO, Symantec Corporation"
"36317","Edward Roberts, director of marketing, Mykonos Software"
"36351","Brian Tokuyoshi, senior manager, encryption group, Symantec"
"36355","Curtis Staker, president and CEO, Confident Technologies • "
"36359","Seth Bromberger EVP of information sharing and  government programs for the Energy Sector Security Consortium"
"36363","Adam Segal, Ira A. Lipman senior fellow at the Council on Foreign Relations"
"36391","Jeffrey Brown, global information security program manager, GE Capital • "
"36457","Ross Kinder, senior security researcher, Dell SecureWorks "
"36512","Mike Pereira, account executive, DISYS "
"36534","Eric Green, program director, SC Magazine"
"36577","Tyler Lessard, CMO, Fixmo • "
"36636","Cameron Camp, security researcher, ESET"
"36642","David Harley, ESET   |   Jeremiah Grossman, WhiteHat Security"
"36660","Jeff Combs, director of recruiting at Acumin - US"
"36664","Ken Sanofsky, general manager, North America, Paessler"
"36668","David Pfeiffer, marketing  director, mSeven Software"
"36675","Michael Potters, CEO of Glenmont Group"
"36698","Mike Mitchell, VP, global network operations, American Express"
"36710","Ben Tomhave, principal consultant, LockPath"
"36714","Steven Rodin, CEO of Storagepipe Solutions"
"36728","Michael Fey, SVP of advanced technology and field engineering at McAfee"
"36765","Avivah Litan, VP, distinguished analyst at Gartner"
"36769","Christine Arevalo, director of healthcare identity management, ID Experts"
"36795","Roo Howar"
"36800","Andy Teichholz, senior e-discovery consultant for Daegis"
"36810","Tim Nichols, VP of global marketing at Endace"
"36816","Pat Clawson, chairman and CEO, Lumension Security"
"36842","Jason Clark, sales engineer director - U.S. channels at Fortinet"
"36888","Daniel Wood, Phase One Consulting Group | Roel Schouwenberg, Kaspersky Lab"
"36900","Staff "
"36909","Mark Kedgley, chief technical officer, New Net Technologies"
"36913","Bradley Anstis, VP of technical strategy, M86 Security "
"36920","Dan Geer, chief scientist emeritus at Verdasys"
"36941","Michael Scovetta, director of advanced technology at a large media/entertainment company"
"36949","David Holmes, technical marketing manager, F5 Networks"
"36966","Josh Shaul, CTO, Application Security Inc."
"37012","Chris Petersen, co-founder and CTO at LogRhythm"
"37015","Rainer Enders, CTO of the Americas, NCP Engineering"
"37045","Tomer Teller, security researcher and evangelist at Check Point Software Technologies"
"37053","Andrew Browne, leader of Lavasoft Malware Labs Team"
"37099","Matt McKinley, U.S. director of product management, Stonesoft"
"37105","Robert M. Lee, U.S. Air Force cyberspace officer "
"37138","Matthew Dosmann, lieutenant colonel, U.S. Army "
"37142","Tracey Wilen-Daugenti, VP, managing director at the Apollo Research Institute"
"37155","Eugene Fredriksen, CISO, Tyco International"
"37170","Darren Pauli, SC Magazine Australia"
"37201","Barrie Hadfield, co-founder and CTO of SkyDox"
"37236","Idan Shoham, chief technology officer, Hitachi ID Systems"
"37239","Bill Anderson, founder and CEO of Oculis Labs"
"37250","Steven DeFino, director of infosec and networking, Training Camp"
"37254","Fahmida Y. Rashid"
"37281","Kevin Pouché, partner and chief operating officer, K Logix"
"37295","Chris Benton, cloud security architect, CloudPassage"
"37315","Fahmida  Y. Rashid"
"37331","Garret Grajek, CTO, SecureAuth"
"37334","Tim Nichols, VP of global marketing, Endace"
"37354","Roy Zisapel, president and CEO, Radware"
"37373","Alex Lanstein, senior security researcher, FireEye"
"37397","Jeff Combs, director of recruiting at Acumin - US, acuminconsulting.com"
"37408","Cameron Matthews, CTO at Sentek Global "
"37412","Christine Arevalo, director of health care identity management at ID Experts"
"37416","Richard Bejtlich, CSO at Mandiant "
"37427","David Cotriss"
"37472","Vasu Ram, president and CTO, Content Raven"
"37508","Stephen Cobb, security evangelist, ESET"
"37555","Chris Goodwin, CTO, LockPath"
"37581","S.H. Foss Jr., COO, NorseCorp"
"37589","Mike Curtis, vice president of technology strategy, Critical Watch"
"37682","Adel Danesh, manager, enterprise systems, The Hospital for Sick Children (SickKids)"
"37723","Jerry Irvine, CIO and EVP of sales at Prescient Solutions"
"37727","Chris Petersen, co-founder and CTO, LogRhythm"
"37731","Martin Roesch, founder and CTO, Sourcefire"
"37735","Walter Strycharz Jr., senior IS auditor University System of Maryland"
"37739","Raymond Choo, senior lecturer at the University of South Australia"
"37755","Mark Clancy, managing director and CISO for The Depository Trust & Clearing Corp. (DTCC)"
"37789","Roy Samson, security advisor, Capgemini"
"37798","Tom Cross, director of security research, Lancope"
"37804","Danielle Walker"
"37845","Kurt Roemer, chief security strategist, Citrix"
"37877","David Poellhuber, chief “spaminator,” ZeroSpam"
"37927","Lindsay Cournoyer, marketing manager, Magnet Forensics"
"37931","Vaughn Regelin, director of marketing, Phoenix TS"
"37941","Bruce Wignall, CISO, Teleperformance Group"
"37945","Peter Falk, CEO, Halon Security"
"37955","Ajay Gopindran, product marketing manager, ManageEngine"
"37961","Christopher Frenz, CTO, See-Thru | Curtis Staker, president & CEO, Confident Technologies"
"37978","Jeff Combs, director, Acumin U.S."
"37982","Michael Vardal, Apple administrator, Sarcom"
"37986","Richard Moulds, VP of strategy, Thales e-Security"
"37990","Adel Danesh manager, enterprise systems, The Hospital for Sick Children, Toronto"
"37994","Mikko Hyppönen"
"38020","Jeffrey Brown, security standards and governance, GE Capital "
"38033","Jody Ma Kissling, VP of marketing, Lancope "
"38037","Gilad Parann-Nissany, founder and CEO, Porticor"
"38041","Joona Airamo, CISO, Stonesoft"
"38051","Kevin Franks, marketing communications manager, Lieberman Software"
"38059","Raman Kumar, director of technical support, Centrify"
"38063","Carolyn Newburn, VP of marketing, HID Global Identity Assurance"
"38069","Mike Dayton, SVP of security solutions, Axway"
"38073","Rob Rachwald, director of security strategy, Imperva"
"38119","David Frymier, vice president and CISO, Unisys Corporation"
"38137","Christopher Williams, former Department of Defense"
"38155","Dan Velez, director of defense programs, Raytheon Oakley Systems"
"38167","Rob Greer, VP of enterprise mobility group, Symantec"
"38178","Paul Kenyon, co-founder and COO, Avecto"
"38188","Ted Swearingen, director of security, Neustar"
"38206","Eric Byres, Tofino Security | Ron Gula, Tenable Network Security"
"38209","Marc Maiffret, chief technology officer, BeyondTrust"
"38229","Jeff Combs, information security recruiting expert with more than 12 years of experience."
"38236","Frank Andrus, co-founder and CTO, Bradford Networks "
"38240","David Balcar, security adviser practice manager at Novacoast "
"38244","Joe Coyle, VP and CTO at Capgemini U.S. "
"38250","Lucas Rivera"
"38266","Michael Mitchell, VP, global data security, American Express"
"38309","Andrew Wild, chief security officer, Qualys"
"38376","Cameron Camp, reseracher, ESET "
"38400","Patrick Jobin, technical writer, Storagepipe Solutions"
"38456","Richard C. LaMagna, LaMagna and Associates | Liz Wright, Lockheed Martin"
"38471","Conrad Constantine, research engineer, AlienVault"
"38478","Grant Babb, proactive investigations program manager for Intel IT"
"38482","Christopher Harrington, consulting security engineer at EMC"
"38578","By Jarno Limnéll, doctor of military sciences and director of cyber security at Stonesoft"
"38586","Gidi Cohen, CEO and founder, Skybox Security"
"38651","Peter George, president, General Dynamics Fidelis Cybersecurity Solutions"
"38657","Eugene Kaspersky, CEO, Kaspersky Lab"
"38704","Michael Hamelin, chief security architect, Tufin Technologies  "
"38708","Alex Horan, security strategist, CORE Security   "
"38714","Joe Ferrara, CEO of Wombat Security Technologies  "
"38718","Chenxi Wang, vice president and principal analyst, Forrester Research   "
"38745","Chris Evans, Google | Ward Spangenberg, Pearl.com"
"38748","Marc Maiffret, CSO, Beyond Trust"
"38755","Jeff Combs, LJ Kushner and Assoc."
"38759","Scott Gode, senior director, Avanade"
"38763","Torsten George, VP of  worldwide marketing and products, Agiliance"
"38767","Alex Nehlebaeff, information security manager, Harley-Davidson Financial Services"
"38771","Karen Purcell, founder and president of PK Electrical"
"38785","Julie Sartain"
"38800","Theresa Masse, CISO, state of Oregon"
"38847","Jack Danahy, director of advanced security, IBM"
"38862","Kyle Adams, chief software architect, Mykonos at Juniper Networks "
"38884","Tal Klein, senior director of products, Bromium"
"38927","Tom Clare, senior director of product marketing, Websense"
"38972","Rob Ayoub, security strategist, Fortinet"
"38975","John Worrall"
"38991","Elad Yoran, CEO, Vaultive"
"39006","Pat Calhoun, McAfee | Gabriella Coleman, McGill University"
"39009","Chaitanya Sharma, advisory team lead, Secunia"
"39026","Jerry Irvine, CIO & EVP of sales, Prescient Solutions"
"39030","Kevin Jackson, VP/GM of cloud services at NJVC"
"39034","Andy Kemshall CTO, SecurEnvoy "
"39038","Giovanni Vigna founder and CTO, Lastline"
"39042","Mike Lang, senior network  technician, University of Connecticut"
"39080","ViJay Viswanathan, CISO, HD Supply"
"39109","Mike Puterbaugh, vice president of marketing, BeyondTrust Software"
"39122","Horacio Zambrano, senior director of product marketing, Mocana"
"39132","Lee Graves, VP, technical service and product management, eSoft"
"39145","Alex Horan, senior product manager, CORE Security"
"39181","Dwayne Melancon, CTO, Tripwire"
"39185","Frank Cabri, vice president of marketing, Centrify"
"39197","Andrew Hoog, CIO, viaForensics"
"39218","Patrick Sweeney, executive director, product management, Dell SonicWALL"
"39221","Marc Solomon, chief marketing officer, Sourcefire"
"39224","Steve Hurst, director of security, AT&T"
"39240","Philippe Courtot, CEO, Qualys "
"39264","Christopher Pogue, director of digital forensics and incident response, Trustwave"
"39278","Michael Fey, worldwide CTO, McAfee, Inc."
"39286","Craig Spiezle, Online Trust Alliance | Brian Gay, Think Forward Consulting"
"39289","Carsten Eiram, chief research officer, Risk Based Security"
"39307","Adam Weissman, director of legal technology, Glenmont Group "
"39311","Geoff Webb, director solution strategy, NetIQ "
"39315","Dominic Vogel IT security analyst at a financial institution in British Columbia, Canada"
"39319","Justin Somaini, former CISO of Yahoo"
"39345","Rafael Diaz, CISO, state of Illinois"
"39385","Winn Schwartau, founder, Security Experts"
"39401","John South, chief security officer, Heartland Payment Systems"
"39404","Domingo Guerra, co-founder and president, Appthority"
"39433","Jarno Limnéll, doctor of military sciences and director of cyber security at Stonesoft"
"39457","Joe Goldberg, security evangelist and senior manager of product marketing, Splunk"
"39496","Andrew Hay, chief evangelist, CloudPassage"
"39519","A.N. Ananth, CEO, EventTracker"
"39539","Michael DuBose, cyber investigations practice leader, Kroll Advisory Solutions"
"39563","Gil Freidrich, VP technology, ForeScout"
"39566","Amy Pace, product marketing manager, SolarWinds"
"39579","Paul Kenyon, co-founder and executive vice president of sales, Avecto"
"39608","David Nathans, CISO at large U.S. defense contractor"
"39626","Jason Glassberg, co-founder, Casaba | Dave Aitel, CEO, Immunity"
"39629","HD Moore, CSO, Rapid7"
"39645","Jeff Combs, L.J. Kushner & Associates"
"39649","Darryl Wilson, director of enterprise mobility, Dimension Data Americas"
"39653","Ashvin Kamaraju, VP of product development and partner management, Vormetric"
"39657","Blake Frantz, director of benchmark development, security benchmarks division, Center for Internet Security (CIS) "
"39661","Jonathan Gossels, president and CEO of SystemExperts"
"39681","Phillip Ferraro, CISO, DRS Integrated Defense Systems and Services "
"39693","Johnnie Konstantas, senior director of product marketing, Juniper Cloud Security Solutions"
"39720","Pat Calhoun, senior vice president and general manager of network security, McAfee"
"39746","Jonathan Sander, director of identity and access management business development, Dell Software"
"39892","Rick Leclerc, Bradford Networks"
"39897","Mark Austin, CEO, Avecto | George Tubin, senior security strategist, Trusteer"
"39900","Marc Maiffret, CTO, BeyondTrust "
"39917","Veeral Gosalia senior managing director, FTI Consulting "
"39921","Marty Edwards director of the ICS-CERT"
"39925","David Burg is a partner, and co-author Laurie Schive a director, with PwC’s U.S. cyber security consulting practice."
"39941","Holly Ridgeway, SVP and CISO enterprise systems at PNC  "
"39958","Mark Ellis, CTO of Americas, Openwave Messaging"
"39989","Allie Coyne, SC Magazine Australia"
"40005","Curtis Levinson, United States cyber defense advisor, NATO"
"40009","Derrick Webber, penetration testing team lead, CGI Group Inc."
"40013","Scott Wright, security coach and consultant"
"40042","Darrin Mourer, solution architect, Verdasys"
"40066","Lila Kee, chief product and marketing officer, GlobalSign"
"40091","Michael Bruemmer, vice president, Experian Data Breach Resolution"
"40158","Eric Chiu, president and co-founder, HyTrust"
"40167","Henry Helgeson, CEO, Merchant Warehouse"
"40184","John Viega, EVP of strategy and services, SilverSky | Brad Arkin, CSO, Adobe Systems"
"40187","Chaitanya Sharma, advisory team lead at Secunia"
"40203","Nick Hetrick, senior IS security operations analyst, WellSpan Health"
"40213","Michael Kelly, president, Upper Midwest Security Alliance (UMSA)"
"40217","Stephen Wu, partner, Cooke Kobrick & Wu LLP."
"40229","Denise Wood, CISO, FedEx"
"40268","Alan Brill, senior managing director, Kroll Cyber Security"
"40324","Joe Gottlieb, vice president of commercial products, KEYW"
"40412","Michael Sutton, vice president of security research, Zscaler"
"40416","Ajay Nawani, chief, Cyberoam Academy"
"40455","Rohit Sethi, vice president, Security Compass | David Kennedy, CEO, TrustedSec"
"40474","Jeff Combs, LJ Kushner & Associates"
"40478","Tom Murphy, CMO, Bradford Networks"
"40482","Mike Potts, president and CEO, Lancope"
"40486","Snorre Fagerland, principal security researcher at Norman ASA"
"40490","Stephen Fridakis, senior IT security officer, Food and Agriculture Organization of the United Nations "
"40494","Parthiv Shah, VP and deputy CISO, technology risk management at The Depository Trust & Clearing Corp. "
"40498","Karen Epper Hoffman"
"40524","Christa Miller, director of mobile forensics marketing, Cellebrite "
"40530","Adam Greenberg"
"40552","Jamie Manuel, product marketing manager, Dell So"
"40600","Tom Cross, director of research, Lancope"
"40604","Christine Borgia, senior director, email intelligence group, Return Path"
"40629","Craig Sprosts, vice president of platforms and applications, Nominum"
"40658","Jody Brazil, president and chief technology officer, FireMon"
"40662","Clement Cazalot, CEO, docTrackr"
"40674","Jim McGann, vice president, Index Engines"
"40678","Sam Curry, CTO of identity and data protection, RSA"
"40823","Stu Sjouwerman, CEO, KnowBe4 | Dave Aitel, CEO, Immunity"
"40826","Giri Sreenivas, general manager of mobile security at Rapid7"
"40846","Sasan Hamidi, CISO, Interval International"
"40850","Sagi Leizerov, leader of privacy advisory and assurance services at Ernst & Young"
"40911","David Nathans, CISO, large U.S. defense contractor"
"40936","Chris Mark, PCI national practice director, security consulting services, AT&T"
"40940","Joe Ferrara, president and CEO, Wombat Security Technologies"
"40958","Kurt Mueffelmann, CEO, HiSoftware"
"40962","Marc Olesen, president and CEO, Averail"
"40985","Omar Khawaja, head of product marketing, Verizon Security Solutions"
"40992","William Ho, president, Biscom"
"40996","Gavin Hill, director of product marketing and threat research center, Venafi"
"41020","Patrick Sweeney, executive director of product management, Dell SonicWALL"
"41035","Thomas Lippert, senior product manager of mobile, Sophos"
"41085","Sue Talley, dean of technology in the Schoole of Business and Technology, Cappella University"
"41097","Tom Bienkowski, director of product marketing, Arbor Networks"
"41104","Andy Thurai, chief architect and group CTO, application security, API & Big Data, Intel"
"41114","Jeff Fisher, VP of strategy and co-head of RES Research in Boston, RES Software"
"41158","Ron Blewer, senior program manager of security, Hewlett-Packard"
"41162","John Stewart, chief security officer, Cisco"
"41183","Doug Klotnia, manager, compliance and risk solutions, Trustwave"
"41210","Chris Camejo, director of assessment services, Integralis"
"41214","Christopher Boyd, senior threat researcher, ThreatTrack Security"
"41218","Geoff Linnell, group CIO, Celerant Consulting"
"41222","Adam Williams, CSO, Diebold"
"41254","Dan Srebnick, former CISO, city of New York  "
"41282","Harold Byun, senior director of product management, Skyhigh Networks"
"41324","Kyle Adams, chief software architect for Junos WebApp Secure, Juniper Networks"
"41393","Kathleen Moriarty, global lead security architect, EMC's office of the CTO"
"41417","Mark Fidelman, CEO, Raynforest"
"41463","Chris Cronin, principal security consultant, Halock Security Labs"
"41537","Jeffrey Hartman, partner, 4Discovery | Nicole Muryn, director, The Financial Services Roundtable "
"41556","Jeff Combs, J. Combs Search Advisors"
"41560","Matt Quinn, chief technology officer, TIBCO Software"
"41564","John Miller, security research manager, Trustwave"
"41568","Gregory Gong, managing partner, Wall Street IT Management"
"41572","Mark Clancy, managing director of technology and risk management, THe Depository Trust & Clearing Corp."
"41603","Phillip Ferraro, VP/CISO, Las Vegas Sands Corp.  "
"41663","Lasse Andresen, CTO, ForgeRock"
"41737","Bill Evans, senior director of products, Dell Software | Tim Sedlack, senior product manager, Dell Software"
"41761","Stephanie Fohn, CEO, WhiteHat Security"
"41785","Phillip Smith, senior vice president of government solutions, Trustwave"
"41921","Ronald Prins, CEO and co-founder, Fox IT"
"41925","Shlomo Kramer, CEO, Imperva"
"41929","Jesse Bowling, senior information security engineer, American University"
"41933","John Pescatore, director of emerging security trends for the SANS Institute"
"41982","Fred Kost, vice president, security solutions marketing, Ixia"
"42009","Jim Reno, chief security architect, CA Technologies"
"42111","Dean Wiech, U.S. managing director, Tools4ever"
"42115","Sean Leach, VP of technology, Verisign"
"42121","Aaron Titus, CPO/general counsel, Identity Finder"
"42213","Ashley Carman"
"42235","Jean Gordon Kocienda, global threat analyst, Cisco"
"42310","Tod Beardsley, metasploit engineering manager, Rapid7"
"42327","Sol Cates, CSO, Vormetric"
"42331","Michael Markulec, CTO, Lumeta"
"42338","Jack Walsh, mobile security and special projects program manager, ICSA Labs"
"42405","Jason Fredrickson, senior director of application development, Guidance Software"
"42409","Grayson Milbourne, security intelligence director, Webroot "
"42425","TK Keanini, CTO, Lancope, Inc."
"42429","John Trobough, president, Narus"
"42446","Sanjay Beri, CEO, Netskope"
"42508","Richard Park, director of product management, Hexis Cyber Solutions"
"42524","Stephen Gates, chief security evangelist, Corero Network Security"
"42528","Renee Bradshaw, solution marketing strategist, NetIQ"
"42588","Feris Rifai, co-founder and CEO, Bay Dynamics"
"42601","Raj Bhargava, CEO and president, JumpCloud"
"42633","Reuven Harrison, CTO, Tufin"
"42639","Leo Cole, general manager of security solutions, Trustwave"
"42655","Michael Crouse, director of insider threat strategies, Raytheon Cyber Products Company"
"42659","Siva Narendra, CEO, Tyfone, Inc."
"42680","Conrad Constantine, research team engineer, AlienVault"
"42711","Jim Ivers, chief security strategist, Covata"
"42731","Jeffery Jacoby, Raytheon | Mike Rothman, Securosis"
