guest_author_id, guest_author_name
"1915","Peter Finke, adviser, New York Metro ISSA chapter"
"1916","John Vecchi, head of product marketing, Check Point Software Technologies"
"1917","Michael Singer, executive director of security technology for AT&T Services"
"1918","Marc Maiffret, chief security architect, FireEye"
"1919","Todd Thibodeaux and David Valdez, CompTIA"
"1920","Sean Martin, owner and directing consultant at imsmartin consulting"
"1921","Ward Spangenberg, director, security operations, Zynga"
"1922","Dave Greenstein, chief architect, StillSecure"
"1923","Eddy Willems, security evangelist, G Data Software"
"1924","Kimberly Kiefer Peretti, director of the Forensic Services practice, PricewaterhouseCoopers"
"1925","Tom Gillis, vice president and general manager, security technology business unit, Cisco"
"1926","Enrique Salem, president and CEO, Symantec"
"1927","Mike Denning, general manager, Security, CA Technologies"
"1928","Art Bowker, cybercrime specialist, Corrections"
"1929","Anup Ghosh, founder and chief scientist, Invincea"
"1930","Fares Alraie, software security specialist, Royal Bank of Canada"
"1931","Randy Abrams, director of technical education, Cyber Threat Analysis Center, ESET"
"1932","Jonathan Cattell, solutions manager, Airwide Solutions"
"1933","Jeff Nielsen, VP of engineering, BeyondTrust"
"1934","Michael Gabriel, director of the FLIGHT Data Protection Practice at Integralis"
"1935","Maurice Hampton, information security and privacy services leader, Clark Schaefer Consulting"
"1936","Frank Kenney, vice president of global strategy at Ipswitch File Transfer"
"1937","Randy Abrams, director of technical education, Cyber Threat Analysis Center, ESET North America"
"1938","David Harley, senior research fellow, ESET"
"1939","Brittaney Kiefer"
"1940","Winn Schwartau, chairman, Mobile Active Defense"
"1941","Larry Kovnat, product security manager, Xerox"
"1942","Don DeBolt, director of threat research, CA Technologies ISBU"
"1943","John Vecchi, head of product marketing, Check Point Software"
"1944","Richard Blumberg, director of data breach response services at Equifax; Gary Kibel, partner at Davis & Gilbert LLP"
"1945","Eduardo Perez, chairman, PCI Security Standards Council"
"1946","Israel Bryski, board member, N.Y. Metro ISSA chapter"
"1947","David Harley, senior research fellow"
"1948","James Denaro and Mark Ungerman, Morrison & Foerster"
"1949","Josh Goldfarb, principal security analyst, 21st Century Technologies"
"1950","Noa Bar Yosef, senior security strategist, Imperva"
"1951","Jeff Combs, president, SecurityRecruiter.com"
"1952","Ed Amoroso, SVP and CSO for AT&T Services"
"1953","Vicky Ames, former information system security officer at a federal medical research agency"
"1954","Pat Clawson, chairman and CEO, Lumension"
"1955","David LaMacchia and Jamie Tomasello, Cloudmark; Jon Praed, founding partner, Internet Law Group"
"1956","Josh Shaul, chief technology officer, Application Security"
"1957","Joyce Brocaglia, president and CEO, Alta Associates"
"1958","Randy Abrams, director of technical education, Cyberthreat Analysis Center – ESET North America"
"1959","John Herrema, SVP corporate strategy, Good Technology"
"1960","Adam Vincent, CTO, public sector, Layer 7 Technologies"
"1961","Gerard Curtin, CEO, PixAlert"
"1963","Justin Somaini, CISO, Yahoo"
"1964","Randy Abrams, director of technical education, ESET North America"
"1965","Peter George, president and CEO, Fidelis Security Systems"
"1966","Sean Martin, founder, imsmartin consulting"
"1967","Randy Abrams, director of technical education, ESET, ESET North America"
"1968","Patricia Titus, vice president and chief information security officer, Unisys"
"1969","Joe Basirico, director of security services, Security Innovation"
"1970","David Harley, ESET senior research fellow"
"1972","Jeff Combs, director, Acumin Consulting"
"1973","Stieven Weidner, manager, business continuity, Catholic Health East"
"1974","Vladimir Toncar, product development manager, Kerio Technologies"
"1975","Will Irace, director of threat research, Fidelis Security Systems"
"1976","David Maynor, co-founder and CTO, Errata Security"
"1977","Kris Rowley, CISO of the state of Vermont"
"1978","Ron Baklarz, CISO of Amtrak"
"1979","Sam Alapati, senior technical director, Miro Consulting"
"1980","Cameron Camp, researcher for ESET"
"1981","Alan Brill, Kroll Ontrack"
"1982","Catherine Nicholas, manager, PwC's Public Sector practice"
"1983","Bradley Anstis, VP technical strategy, M86 Security"
"1984","Cameron Camp, researcher for ESET"
"1986","Merritt Maxim, CA Technologies"
"1987","Joyce Brocaglia, CEO, Alta Associates, and founder, Executive Women's Forum"
"1988","Thomas G. Jackson, partner, Phillips Nizer LLP"
"1989","Marcus Carey, security researcher at Rapid7"
"1990","Patrick Harding, CTO, Ping Identity"
"1991","Hugh Thompson, RSA Conference program committee chairman."
"1992","Jim Romeo"
"1993","Ed Amoroso, chief security officer, AT&T"
"1994","Marc Solomon, senior VP of marketing, Sourcefire"
"1995","Sarah Fender, vice president, PhoneFactor"
"1996","Darren Pauli, editor, SC Magazine, Australia/New Zealand edition"
"1997","David Harley, ESET senior research fellow"
"1999","Darren Pauli, SC Australia/New Zealand edition"
"2000","Matthew Chiodi, senior security architect with Deloitte Consulting LLP's solutions network group, VP, InfraGard Philadelphia chapter"
"2001","Donald DeBolt, director of threat research, Total Defense"
"2002","Michael Ginsberg, CEO, Echoworx"
"2003","Gareth Maclachlan, COO, AdaptiveMobile"
"2004","Eduardo Perez, head of global payment system risk, Visa"
"2005","Matthew Pascucci, information security analyst, financial services firm"
"2006","Andres Rodriguez, CEO, Nasuni"
"2007","Andres Rodriguez, CEO, Nasuni"
"2008","Alan Brill, senior managing director for Kroll's Computer Forensics & Secure Information Services Practice"
"2009","Mike Cote, vice president, Dell SecureWorks"
"2010","Stephen Lawton"
"2011","Jeffrey Ober"
"2012","Darren Pauli, editor, SC Magazine, Australia/New Zealand"
"2013","Jeff Combs, director, recruiting, Acumin-US"
"2014","Paul Hurst, network administrator, city of Airdrie, Alberta, Canada"
"2015","Chris Harget, senior product marketing manager, ActivIdentity(part of HID Global)"
"2016","Dwain Kinghorn, partner, SageCreek Partners"
"2018","George Ledin, professor in the computer science department at Sonoma State University"
"2020","Vicki Ames, former information system security officer at a federal medical research agency"
"2022","Jeremy Sparks, Robert M. Lee, and Paul Brandau, cyberspace officers"
"2023","Stephen Cobb, security evangelist at ESET"
"2024","Stephen Cobb, security evangelist at ESET"
"2025","Dan Emory, leader, information assurance practice, TKC Global"
"2026","Sean Leach, vice president of strategy, VeriSign Network Intelligence and Availability Group"
"2027","David McGuire, senior security engineer, Veris Group; and vice chair of the operational security testing panel, National Board of Information Security Examiners (NBISE)"
"2028","Michael Tanji, CSO at Kyrus"
"2030","Ryan Goldberg"
"2031","Peter Spier, manager of professional services, Fortrex Technologies"
"2032","Chris Babel, CEO, TRUSTe"
"2033","Ash Motiwala, CTO, Identropy"
"2034","Nathan McNeill, co-founder and chief strategy officer, Bomgar"
"2035","Rainer Enders, CTO of Americas, NCP Engineering"
"2036","Jeff Combs, director, recruiting at Acumin - US"
"2037","Kevin Sanchez-Cherry, Office of the Chief Information Officer, U.S. Department of Education"
"2038","Lance James, director of intelligence, Vigilant"
"2039","John Stewart, VP, chief security officer at Cisco"
"2040","Dan Srebnick, CISO, city of New York"
"2041","Andrew Browne, malware labs team leader, Lavasoft"
"2042","Liam Lahey, online community manager, Partnerpedia"
"2043","Cameron Byers, Astaro, Sophos sales engineer"
"2044","Dave Amsler, President and CIO, Foreground Security"
"2045","Dave Meizlik, VP of marketing and business development, Dome9 Security"
"2047","Ozzie Fonseca, senior director, Experian Data Breach Resolution"
"2048","Patrick Oliver Graf, general manager, NCP engineering"
"2050","Sanjay Raja, virtualization security expert, HP Enterprise Security Products"
"2052","Gil Zimmermann, co-founder and CEO, CloudLock"
"2054","Zulfikar Ramzan, chief scientist, Sourcefire"
"2056","Jim Ricotta, CEO, Verdasys"
"2058","Avishai Wool, CTO, AlgoSec"
"2059","Willie Rushton, researcher, Neohapsis"
"2060","Johannes Ullrich, chief research officer, SANS Institute"
"2061","Chirantan ""CJ"" Desai, SVP, endpoint & mobility group, Symantec"
"2062","Tomer Teller, security researcher and evangelist, Check Point Software Technologies"
"2063","Willie Rushton, researcher, Neohapsis"
"2065","Avivah Litan, vice president and distinguished analyst, Gartner Research"
"2066","Matt Ulery, director, product manager, NetIQ"
"2068","Scott Emo, head of endpoint product marketing at Check Point Software Technologies"
"2070","Carsten Eiram, chief security specialist, Secunia"
"2072","Jerry Irvine, CIO, Prescient Solutions"
"2073","Matt McKinley, senior solutions architect, Stonesoft"
"2074","Rick JR Mayberry, consulting network and security architect, Torrey Point Group LLC"
"2075","Jeff Schmidt, founder and CEO, JAS Global Advisors"
"2077","Mark Clancy, managing director, technology risk management, The Depository Trust & Clearing Corp."
"2079","Glen Day and Reza Chapman, senior managers in the advisory services practice of Ernst & Young LLP"
"2080","Brian Anderson, CMO, BeyondTrust"
"2082","Scott Hagenus, VP, strategic relationships, GFI Software"
"2084","Swen Baumann, product manager, NCP Engineering"
"2085","Torsten George, vice president of worldwide marketing and products, Agiliance"
"2087","Devin Anderson, director of product management for security suite, LANDesk"
"2089","Michelle Drolet, founder and CEO, Towerwall"
"2090","Tom Murphy, CMO, Bradford Networks"
"2091","Tom Murphy, CMO, Bradford Networks"
"2092","Jeremiah Grossman, chief technology officer, WhiteHat Security"
"2094","Marcos Colón"
"2095","Anthony Di Bello, product marketing manager, Guidance Software"
"2096","Wolfgang Kandek, CTO, Qualys"
"2097","Enrique Salem, president and CEO, Symantec Corporation"
"2098","Edward Roberts, director of marketing, Mykonos Software"
"2099","Brian Tokuyoshi, senior manager, encryption group, Symantec"
"2100","Curtis Staker, president and CEO, Confident Technologies"
"2102","Seth Bromberger, EVP of information sharing and government programs for the Energy Sector Security Consortium"
"2103","Adam Segal, Ira A. Lipman, senior fellow at the Council on Foreign Relations"
"2105","Jeffrey Brown, global information security program manager, GE Capital"
"2107","Ross Kinder, senior security researcher, Dell SecureWorks"
"2108","Mike Pereira, account executive, DISYS"
"2109","Eric Green, program director, SC Magazine"
"2110","Tyler Lessard, CMO, Fixmo"
"2112","Cameron Camp, security researcher, ESET"
"2113","David Harley, ESET | Jeremiah Grossman, WhiteHat Security"
"2114","Jeff Combs, director of recruiting at Acumin - US"
"2115","Ken Sanofsky, general manager, North America, Paessler"
"2116","David Pfeiffer, marketing director, mSeven Software"
"2117","Michael Potters, CEO, Glenmont Group"
"2118","Mike Mitchell, VP, global network operations, American Express"
"2119","Ben Tomhave, principal consultant, LockPath"
"2120","Steven Rodin, CEO, Storagepipe Solutions"
"2121","Michael Fey, SVP of advanced technology and field engineering at McAfee"
"2122","Avivah Litan, VP, distinguished analyst at Gartner"
"2123","Christine Arevalo, director of healthcare identity management, ID Experts"
"2124","Roo Howar"
"2125","Andy Teichholz, senior e-discovery consultant for Daegis"
"2126","Tim Nichols, VP of global marketing at Endace"
"2127","Pat Clawson, chairman and CEO, Lumension Security"
"2128","Jason Clark, sales engineer director - U.S. channels at Fortinet"
"2129","Daniel Wood, Phase One Consulting Group | Roel Schouwenberg, Kaspersky Lab"
"2130","Staff"
"2131","Mark Kedgley, chief technical officer, New Net Technologies"
"2132","Bradley Anstis, VP of technical strategy, M86 Security"
"2133","Dan Geer, chief scientist emeritus at Verdasys"
"2134","Michael Scovetta, director of advanced technology at a large media/entertainment company"
"2135","David Holmes, technical marketing manager, F5 Networks"
"2136","Josh Shaul, CTO, Application Security Inc."
"2137","Chris Petersen, co-founder and CTO at LogRhythm"
"2138","Rainer Enders, CTO of the Americas, NCP Engineering"
"2139","Tomer Teller, security researcher and evangelist at Check Point Software Technologies"
"2140","Andrew Browne, leader of Lavasoft Malware Labs Team"
"2141","Matt McKinley, U.S. director of product management, Stonesoft"
"2142","Robert M. Lee, U.S. Air Force cyberspace officer"
"2143","Matthew Dosmann, lieutenant colonel, U.S. Army"
"2144","Tracey Wilen-Daugenti, VP, managing director at the Apollo Research Institute"
"2145","Eugene Fredriksen, CISO, Tyco International"
"2146","Darren Pauli, SC Magazine Australia"
"2147","Barrie Hadfield, co-founder and CTO, SkyDox"
"2148","Idan Shoham, chief technology officer, Hitachi ID Systems"
"2149","Bill Anderson, founder and CEO, Oculis Labs"
"2150","Steven DeFino, director of infosec and networking, Training Camp"
"2151","Fahmida Y. Rashid"
"2152","Kevin Pouché, partner and chief operating officer, K Logix"
"2153","Chris Benton, cloud security architect, CloudPassage"
"2154","Fahmida Y. Rashid"
"2155","Garret Grajek, CTO, SecureAuth"
"2156","Tim Nichols, VP of global marketing, Endace"
"2157","Roy Zisapel, president and CEO, Radware"
"2159","Alex Lanstein, senior security researcher, FireEye"
"2160","Jeff Combs, director of recruiting, Acumin"
"2161","Cameron Matthews, CTO at Sentek Global"
"2162","Christine Arevalo, director of health care identity management at ID Experts"
"2163","Richard Bejtlich, CSO at Mandiant"
"2165","David Cotriss"
"2166","Vasu Ram, president and CTO, Content Raven"
"2167","Stephen Cobb, security evangelist, ESET"
"2168","Chris Goodwin, CTO, LockPath"
"2169","S.H. Foss Jr., COO, NorseCorp"
"2170","Mike Curtis, vice president of technology strategy, Critical Watch"
"2171","Adel Danesh, manager, enterprise systems at The Hospital for Sick Children (SickKids)"
"2172","Jerry Irvine, CIO and EVP of sales at Prescient Solutions"
"2173","Chris Petersen, co-founder and CTO, LogRhythm"
"2174","Martin Roesch, founder and CTO, Sourcefire"
"2175","Walter Strycharz Jr., senior IS auditor University System of Maryland"
"2176","Raymond Choo, senior lecturer at the University of South Australia"
"2177","Mark Clancy, managing director and CISO for The Depository Trust & Clearing Corp. (DTCC)"
"2178","Roy Samson, security advisor, Capgemini"
"2179","Tom Cross, director of security research, Lancope"
"2180","Danielle Walker"
"2181","Kurt Roemer, chief security strategist, Citrix"
"2182","David Poellhuber, chief ""spaminator"", ZeroSpam"
"2183","Lindsay Cournoyer, marketing manager, Magnet Forensics"
"2184","Vaughn Regelin, director of marketing, Phoenix TS"
"2185","Bruce Wignall, CISO, Teleperformance Group"
"2186","Peter Falk, CEO, Halon Security"
"2187","Ajay Gopindran, product marketing manager, ManageEngine"
"2188","Christopher Frenz, CTO, See-Thru | Curtis Staker, president & CEO, Confident Technologies"
"2189","Jeff Combs, director, Acumin U.S."
"2190","Michael Vardal, Apple administrator, Sarcom"
"2191","Richard Moulds, VP of strategy, Thales e-Security"
"2192","Adel Danesh manager, enterprise systems, The Hospital for Sick Children, Toronto"
"2193","Mikko Hyppönen"
"2194","Jeffrey Brown, security standards and governance, GE Capital"
"2195","Jody Ma Kissling, VP of marketing, Lancope"
"2196","Gilad Parann-Nissany, founder and CEO, Porticor"
"2197","Joona Airamo, CISO, Stonesoft"
"2198","Kevin Franks, marketing communications manager, Lieberman Software"
"2199","Raman Kumar, director of technical support, Centrify"
"2200","Carolyn Newburn, VP of marketing, HID Global Identity Assurance"
"2201","Mike Dayton, SVP of security solutions, Axway"
"2202","Rob Rachwald, director of security strategy, Imperva"
"2203","David Frymier, vice president and CISO, Unisys Corporation"
"2204","Christopher Williams, former Department of Defense"
"2205","Dan Velez, director of defense programs, Raytheon Oakley Systems"
"2206","Rob Greer, VP of enterprise mobility group, Symantec"
"2207","Paul Kenyon, co-founder and COO, Avecto"
"2208","Ted Swearingen, director of security, Neustar"
"2209","Eric Byres, Tofino Security | Ron Gula, Tenable Network Security"
"2210","Marc Maiffret, chief technology officer, BeyondTrust"
"2211","Jeff Combs, information security recruiting expert with more than 12 years of experience."
"2212","Frank Andrus, co-founder and CTO, Bradford Networks"
"2213","David Balcar, security adviser practice manager at Novacoast"
"2214","Joe Coyle, VP and CTO at Capgemini U.S."
"2215","Lucas Rivera"
"2217","Michael Mitchell, VP, global data security, American Express"
"2218","Andrew Wild, chief security officer, Qualys"
"2219","Cameron Camp, reseracher, ESET"
"2220","Patrick Jobin, technical writer, Storagepipe Solutions"
"2221","Richard C. LaMagna, LaMagna and Associates | Liz Wright, Lockheed Martin"
"2222","Conrad Constantine, research engineer, AlienVault"
"2223","Grant Babb, proactive investigations program manager for Intel IT"
"2224","Christopher Harrington, consulting security engineer at EMC"
"2225","Jarno Limnéll, doctor of military sciences and director of cyber security at Stonesoft"
"2226","Gidi Cohen, CEO and founder, Skybox Security"
"2227","Peter George, president, General Dynamics Fidelis Cybersecurity Solutions"
"2228","Eugene Kaspersky, CEO, Kaspersky Lab"
"2229","Michael Hamelin, chief security architect, Tufin Technologies"
"2230","Alex Horan, security strategist, CORE Security"
"2231","Joe Ferrara, CEO, Wombat Security Technologies"
"2232","Chenxi Wang, vice president and principal analyst, Forrester Research"
"2233","Chris Evans, Google | Ward Spangenberg, Pearl.com"
"2234","Marc Maiffret, CSO, Beyond Trust"
"2235","Jeff Combs, LJ Kushner and Assoc."
"2236","Scott Gode, senior director, Avanade"
"2237","Torsten George, VP of worldwide marketing and products, Agiliance"
"2238","Alex Nehlebaeff, information security manager, Harley-Davidson Financial Services"
"2239","Karen Purcell, founder and president, PK Electrical"
"2240","Julie Sartain"
"2241","Theresa Masse, CISO, state of Oregon"
"2242","Jack Danahy, director of advanced security, IBM"
"2243","Kyle Adams, chief software architect, Mykonos at Juniper Networks"
"2244","Tal Klein, senior director of products, Bromium"
"2245","Tom Clare, senior director of product marketing, Websense"
"2246","Rob Ayoub, security strategist, Fortinet"
"2247","John Worrall"
"2248","Elad Yoran, CEO, Vaultive"
"2249","Pat Calhoun, McAfee | Gabriella Coleman, McGill University"
"2250","Chaitanya Sharma, advisory team lead, Secunia"
"2251","Jerry Irvine, CIO & EVP of sales, Prescient Solutions"
"2252","Kevin Jackson, VP/GM of cloud services at NJVC"
"2253","Andy Kemshall CTO, SecurEnvoy"
"2254","Giovanni Vigna, founder and CTO, Lastline"
"2255","Mike Lang, senior network technician, University of Connecticut"
"2257","ViJay Viswanathan, CISO, HD Supply"
"2258","Mike Puterbaugh, vice president of marketing, BeyondTrust Software"
"2259","Horacio Zambrano, senior director of product marketing, Mocana"
"2260","Lee Graves, VP, technical service and product management, eSoft"
"2261","Alex Horan, senior product manager, CORE Security"
"2262","Dwayne Melancon, CTO, Tripwire"
"2263","Frank Cabri, vice president of marketing, Centrify"
"2264","Andrew Hoog, CIO, viaForensics"
"2265","Patrick Sweeney, executive director, product management, Dell SonicWALL"
"2266","Marc Solomon, chief marketing officer, Sourcefire"
"2267","Steve Hurst, director of security, AT&T"
"2268","Philippe Courtot, CEO, Qualys"
"2269","Christopher Pogue, director of digital forensics and incident response, Trustwave"
"2270","Michael Fey, worldwide CTO, McAfee Inc."
"2271","Craig Spiezle, Online Trust Alliance | Brian Gay, Think Forward Consulting"
"2272","Carsten Eiram, chief research officer, Risk Based Security"
"2273","Adam Weissman, director of legal technology, Glenmont Group"
"2274","Geoff Webb, director solution strategy, NetIQ"
"2275","Dominic Vogel, IT security analyst at a financial institution in British Columbia, Canada"
"2276","Justin Somaini, former CISO, Yahoo"
"2277","Rafael Diaz, CISO, state of Illinois"
"2278","Winn Schwartau, founder, Security Experts"
"2279","John South, chief security officer, Heartland Payment Systems"
"2280","Domingo Guerra, co-founder and president, Appthority"
"2281","Jarno Limnéll, doctor of military sciences and director of cyber security at Stonesoft"
"2282","Joe Goldberg, security evangelist and senior manager of product marketing, Splunk"
"2283","Andrew Hay, chief evangelist, CloudPassage"
"2284","A.N. Ananth, CEO, EventTracker"
"2285","Michael DuBose, cyber investigations practice leader, Kroll Advisory Solutions"
"2286","Gil Freidrich, VP technology, ForeScout"
"2287","Amy Pace, product marketing manager, SolarWinds"
"2288","Paul Kenyon, co-founder and executive vice president of sales, Avecto"
"2289","David Nathans, CISO at large U.S. defense contractor"
"2290","Jason Glassberg, co-founder, Casaba | Dave Aitel, CEO, Immunity"
"2291","HD Moore, CSO, Rapid7"
"2292","Jeff Combs, L.J. Kushner & Associates"
"2293","Darryl Wilson, director of enterprise mobility, Dimension Data Americas"
"2294","Ashvin Kamaraju, VP of product development and partner management, Vormetric"
"2295","Blake Frantz, director of benchmark development, security benchmarks division, Center for Internet Security (CIS)"
"2296","Jonathan Gossels, president and CEO, SystemExperts"
"2297","Phillip Ferraro, CISO, DRS Integrated Defense Systems and Services"
"2298","Johnnie Konstantas, senior director of product marketing, Juniper Cloud Security Solutions"
"2299","Pat Calhoun, senior vice president and general manager of network security, McAfee"
"2300","Jonathan Sander, director of identity and access management business development, Dell Software"
"2301","Rick Leclerc, Bradford Networks"
"2302","Mark Austin, CEO, Avecto | George Tubin, senior security strategist, Trusteer"
"2303","Marc Maiffret, CTO, BeyondTrust"
"2304","Veeral Gosalia, senior managing director, FTI Consulting"
"2305","Marty Edwards, director, ICS-CERT"
"2306","David Burg is a partner, and co-author Laurie Schive a director, with PwC's U.S. cyber security consulting practice."
"2307","Holly Ridgeway, SVP and CISO enterprise systems at PNC"
"2308","Mark Ellis, CTO of Americas, Openwave Messaging"
"2309","Allie Coyne, SC Magazine Australia"
"2310","Curtis Levinson, United States cyber defense advisor, NATO"
"2311","Derrick Webber, penetration testing team lead, CGI Group Inc."
"2312","Scott Wright, security coach and consultant"
"2313","Darrin Mourer, solution architect, Verdasys"
"2314","Lila Kee, chief product and marketing officer, GlobalSign"
"2315","Michael Bruemmer, vice president, Experian Data Breach Resolution"
"2316","Eric Chiu, president and co-founder, HyTrust"
"2317","Henry Helgeson, CEO, Merchant Warehouse"
"2318","John Viega, EVP of strategy and services, SilverSky | Brad Arkin, CSO, Adobe Systems"
"2319","Chaitanya Sharma, advisory team lead at Secunia"
"2320","Nick Hetrick, senior IS security operations analyst, WellSpan Health"
"2321","Michael Kelly, president, Upper Midwest Security Alliance (UMSA)"
"2322","Stephen Wu, partner, Cooke Kobrick & Wu LLP."
"2323","Denise Wood, CISO, FedEx"
"2324","Alan Brill, senior managing director, Kroll Cyber Security"
"2325","Joe Gottlieb, vice president of commercial products, KEYW"
"2326","Michael Sutton, vice president of security research, Zscaler"
"2327","Ajay Nawani, chief, Cyberoam Academy"
"2328","Rohit Sethi, vice president, Security Compass | David Kennedy, CEO, TrustedSec"
"2329","Jeff Combs, LJ Kushner & Associates"
"2330","Mike Potts, president and CEO, Lancope"
"2331","Snorre Fagerland, principal security researcher at Norman ASA"
"2332","Stephen Fridakis, senior IT security officer, Food and Agriculture Organization of the United Nations"
"2333","Parthiv Shah, VP and deputy CISO, technology risk management at The Depository Trust & Clearing Corp."
"2334","Karen Epper Hoffman"
"2335","Christa Miller, director of mobile forensics marketing, Cellebrite"
"2336","Adam Greenberg"
"2337","Jamie Manuel, product marketing manager, Dell So"
"2338","Tom Cross, director of research, Lancope"
"2339","Christine Borgia, senior director, email intelligence group, Return Path"
"2340","Craig Sprosts, vice president of platforms and applications, Nominum"
"2341","Jody Brazil, president and chief technology officer, FireMon"
"2342","Clement Cazalot, CEO, docTrackr"
"2343","Jim McGann, vice president, Index Engines"
"2344","Sam Curry, CTO of identity and data protection, RSA"
"2345","Stu Sjouwerman, CEO, KnowBe4 | Dave Aitel, CEO, Immunity"
"2346","Giri Sreenivas, general manager of mobile security at Rapid7"
"2347","Sasan Hamidi, CISO, Interval International"
"2348","Sagi Leizerov, leader of privacy advisory and assurance services at Ernst & Young"
"2349","David Nathans, CISO, large U.S. defense contractor"
"2350","Chris Mark, PCI national practice director, security consulting services, AT&T"
"2351","Joe Ferrara, president and CEO, Wombat Security Technologies"
"2352","Kurt Mueffelmann, CEO, HiSoftware"
"2353","Marc Olesen, president and CEO, Averail"
"2354","Omar Khawaja, head of product marketing, Verizon Security Solutions"
"2355","William Ho, president, Biscom"
"2356","Gavin Hill, director of product marketing and threat research center, Venafi"
"2357","Patrick Sweeney, executive director of product management, Dell SonicWALL"
"2358","Thomas Lippert, senior product manager of mobile, Sophos"
"2359","Sue Talley, dean of technology in the Schoole of Business and Technology, Cappella University"
"2360","Tom Bienkowski, director of product marketing, Arbor Networks"
"2361","Andy Thurai, chief architect and group CTO, application security, API & Big Data, Intel"
"2362","Jeff Fisher, VP of strategy and co-head of RES Research in Boston, RES Software"
"2363","Ron Blewer, senior program manager of security, Hewlett-Packard"
"2364","John Stewart, chief security officer, Cisco"
"2365","Doug Klotnia, manager, compliance and risk solutions, Trustwave"
"2366","Chris Camejo, director of assessment services, Integralis"
"2367","Christopher Boyd, senior threat researcher, ThreatTrack Security"
"2368","Geoff Linnell, group CIO, Celerant Consulting"
"2369","Adam Williams, CSO, Diebold"
"2370","Dan Srebnick, former CISO, city of New York"
"2371","Harold Byun, senior director of product management, Skyhigh Networks"
"2372","Kyle Adams, chief software architect for Junos WebApp Secure, Juniper Networks"
"2373","Kathleen Moriarty, global lead security architect, EMC's office of the CTO"
"2374","Mark Fidelman, CEO, Raynforest"
"2375","Chris Cronin, principal security consultant, Halock Security Labs"
"2376","Jeffrey Hartman, partner, 4Discovery | Nicole Muryn, director, The Financial Services Roundtable"
"2377","Jeff Combs, J. Combs Search Advisors"
"2378","Matt Quinn, chief technology officer, TIBCO Software"
"2379","John Miller, security research manager, Trustwave"
"2380","Gregory Gong, managing partner, Wall Street IT Management"
"2381","Mark Clancy, managing director of technology and risk management, THe Depository Trust & Clearing Corp."
"2382","Phillip Ferraro, VP/CISO, Las Vegas Sands Corp."
"2383","Lasse Andresen, CTO, ForgeRock"
"2384","Bill Evans, senior director of products, Dell Software | Tim Sedlack, senior product manager, Dell Software"
"2385","Stephanie Fohn, CEO, WhiteHat Security"
"2386","Phillip Smith, senior vice president of government solutions, Trustwave"
"2387","Ronald Prins, CEO and co-founder, Fox IT"
"2388","Shlomo Kramer, CEO, Imperva"
"2389","Jesse Bowling, senior information security engineer, American University"
"2390","John Pescatore, director of emerging security trends for the SANS Institute"
"2391","Fred Kost, vice president, security solutions marketing, Ixia"
"2392","Jim Reno, chief security architect, CA Technologies"
"2393","Dean Wiech, U.S. managing director, Tools4ever"
"2394","Sean Leach, VP of technology, Verisign"
"2395","Aaron Titus, CPO/general counsel, Identity Finder"
"2396","Ashley Carman"
"2397","Jean Gordon Kocienda, global threat analyst, Cisco"
"2398","Tod Beardsley, metasploit engineering manager, Rapid7"
"2399","Sol Cates, CSO, Vormetric"
"2400","Michael Markulec, CTO, Lumeta"
"2401","Jack Walsh, mobile security and special projects program manager, ICSA Labs"
"2403","Jason Fredrickson, senior director of application development, Guidance Software"
"2404","Grayson Milbourne, security intelligence director, Webroot"
"2405","TK Keanini, CTO, Lancope Inc."
"2406","John Trobough, president, Narus"
"2407","Sanjay Beri, CEO, Netskope"
"2408","Richard Park, director of product management, Hexis Cyber Solutions"
"2409","Stephen Gates, chief security evangelist, Corero Network Security"
"2410","Renee Bradshaw, solution marketing strategist, NetIQ"
"2411","Feris Rifai, co-founder and CEO, Bay Dynamics"
"2412","Raj Bhargava, CEO and president, JumpCloud"
"2413","Reuven Harrison, CTO, Tufin"
"2414","Leo Cole, general manager of security solutions, Trustwave"
"2415","Michael Crouse, director of insider threat strategies, Raytheon Cyber Products Company"
"2416","Siva Narendra, CEO, Tyfone Inc."
"2417","Conrad Constantine, research team engineer, AlienVault"
"2418","Jim Ivers, chief security strategist, Covata"
"2419","Jeffery Jacoby, Raytheon | Mike Rothman, Securosis"
"2420","Dana Tamir, director of enterprise security, Trusteer(an IBM company)"
"2421","Jeff Combs, HP Global Cyber Security Recruiting"
"2422","Yo Delmar, VP of GRC solutions, MetricStream"
"2423","Mike Gross, director of professional services and risk management, 41st Parameter"
"2424","Peter Tyrrell, vice president of worldwide sales, Verdasys"
"2425","David Sheidlower, CISO, Health Quest Systems"
"2426","Mark Austin, co-founder and CEO, Avecto"
"2427","Michael Callahan, vice president of global product marketing for the security business, Juniper Networks"
"2428","Vijay Basani, co-founder, president, CEO, EiQ Networks"
"2429","Aarij Khan, director of product marketing, Tenable Network Security"
"2430","Allan Foster, VP, technology and standards, ForgeRock"
"2431","Garry McCracken, VP technology partnerships, WinMagic"
"2432","Michelle Drolet, founder, Towerwall"
"2433","Dan Shugrue, director of product marketing, Akamai Web Security Solutions"
"2434","Scott Totzke, senior vice president, BlackBerry Security Group"
"2435","Jane Wasson, senior product marketing manager, Dell Software"
"2436","Ed Covert, lead associate, Booz Allen Hamilton | Angela Orebaugh, fellow, Booz Allen Hamilton"
"2437","Mike Hollands, director of marketing and business development, connectivity segment, Interxion"
